crosswalk_id,source_crosswalk_id,canonical_crosswalk_id,nearest_junction_id,tls_id_used,crossing_id,crossing_edge_id,ped_link_index,ped_link_indices,ped_depart_offset_sec,ped_repeat_count,ped_repeat_spacing_sec,route_from_edge,route_to_edge,source_file,batch_network_file,final_verdict,step_test_ok,controlled_links_count,crossing_inventory_used
NODE_10378,NODE_10378,NODE_10378,11139418715,11139418715,:11139418715_c0,:11139418715_c0,2,[2],0.0,5,1.5,1201492608#1,183272312#1,signal_fix_candidate_table.csv,result/phase_next_top50_max_installation_recovery_20260516_002620/signal_fix_net_v1.net.xml,CANDIDATE_TABLE_READY_PENDING_SEED1_SMOKE,True,,False
