crosswalk_id,source_crosswalk_id,canonical_crosswalk_id,nearest_junction_id,tls_id_used,crossing_id,crossing_edge_id,ped_link_index,ped_link_indices,ped_depart_offset_sec,ped_repeat_count,ped_repeat_spacing_sec,route_from_edge,route_to_edge,source_file,batch_network_file,final_verdict,step_test_ok,controlled_links_count,crossing_inventory_used
NODE_10060,NODE_10060,NODE_10060,11203052964,11203052964,:11203052964_c0,:11203052964_c0,11,[11],0.0,5,1.5,1209133881#0,-781985788#0,remaining_p1_signal_fix_candidate_table.csv,result/phase_next_p1_p4_combined_recovery_20260516_020409/p1_p4_recovery_net.net.xml,CANDIDATE_TABLE_READY_PENDING_SEED1_SMOKE,True,,False
