sim_time,crosswalk_id,tls_id,ped_link_index,current_phase_index,current_tls_state,ped_link_state,is_ped_green,is_pedestrian_only_phase,ped_near,detected_person_ids,remaining_phase_time,next_switch_time,extension_allowed,extension_decision,extension_skip_reason
3.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,33.0,36.0,False,False,not_pedestrian_only_phase
3.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,61.0,64.0,False,False,ped_link_not_green
3.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,11.0,14.0,False,False,ped_link_not_green
3.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,29.0,32.0,False,False,not_pedestrian_only_phase
3.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,27.0,30.0,False,False,ped_link_not_green
3.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,32.5,36.0,False,False,not_pedestrian_only_phase
3.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,75.5,79.0,False,False,ped_link_not_green
3.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,32.5,36.0,False,False,not_pedestrian_only_phase
3.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,60.5,64.0,False,False,ped_link_not_green
3.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,10.5,14.0,False,False,ped_link_not_green
3.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,28.5,32.0,False,False,not_pedestrian_only_phase
3.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,26.5,30.0,False,False,ped_link_not_green
4.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,32.0,36.0,False,False,not_pedestrian_only_phase
4.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,75.0,79.0,False,False,ped_link_not_green
4.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,32.0,36.0,False,False,not_pedestrian_only_phase
4.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,60.0,64.0,False,False,ped_link_not_green
4.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,10.0,14.0,False,False,ped_link_not_green
4.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,28.0,32.0,False,False,not_pedestrian_only_phase
4.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,26.0,30.0,False,False,ped_link_not_green
4.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,31.5,36.0,False,False,not_pedestrian_only_phase
4.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,74.5,79.0,False,False,ped_link_not_green
4.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,31.5,36.0,False,False,not_pedestrian_only_phase
4.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,59.5,64.0,False,False,ped_link_not_green
4.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,9.5,14.0,False,False,ped_link_not_green
4.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,27.5,32.0,False,False,not_pedestrian_only_phase
4.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,25.5,30.0,False,False,ped_link_not_green
5.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,31.0,36.0,False,False,not_pedestrian_only_phase
5.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,74.0,79.0,False,False,ped_link_not_green
5.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,31.0,36.0,False,False,not_pedestrian_only_phase
5.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,59.0,64.0,False,False,ped_link_not_green
5.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,9.0,14.0,False,False,ped_link_not_green
5.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,27.0,32.0,False,False,not_pedestrian_only_phase
5.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,25.0,30.0,False,False,ped_link_not_green
5.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,30.5,36.0,False,False,not_pedestrian_only_phase
5.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,73.5,79.0,False,False,ped_link_not_green
5.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,30.5,36.0,False,False,not_pedestrian_only_phase
5.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,58.5,64.0,False,False,ped_link_not_green
5.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,8.5,14.0,False,False,ped_link_not_green
5.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,26.5,32.0,False,False,not_pedestrian_only_phase
5.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,24.5,30.0,False,False,ped_link_not_green
6.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,30.0,36.0,False,False,not_pedestrian_only_phase
6.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,73.0,79.0,False,False,ped_link_not_green
6.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,30.0,36.0,False,False,not_pedestrian_only_phase
6.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,58.0,64.0,False,False,ped_link_not_green
6.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,8.0,14.0,False,False,ped_link_not_green
6.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,26.0,32.0,False,False,not_pedestrian_only_phase
6.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,24.0,30.0,False,False,ped_link_not_green
6.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,29.5,36.0,False,False,not_pedestrian_only_phase
6.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,72.5,79.0,False,False,ped_link_not_green
6.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,29.5,36.0,False,False,not_pedestrian_only_phase
6.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,57.5,64.0,False,False,ped_link_not_green
6.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,7.5,14.0,False,False,ped_link_not_green
6.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,25.5,32.0,False,False,not_pedestrian_only_phase
6.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,23.5,30.0,False,False,ped_link_not_green
7.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,29.0,36.0,False,False,not_pedestrian_only_phase
7.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,72.0,79.0,False,False,ped_link_not_green
7.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,29.0,36.0,False,False,not_pedestrian_only_phase
7.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,57.0,64.0,False,False,ped_link_not_green
7.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,7.0,14.0,False,False,ped_link_not_green
7.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,25.0,32.0,False,False,not_pedestrian_only_phase
7.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,23.0,30.0,False,False,ped_link_not_green
7.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,28.5,36.0,False,False,not_pedestrian_only_phase
7.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,71.5,79.0,False,False,ped_link_not_green
7.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,28.5,36.0,False,False,not_pedestrian_only_phase
7.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,56.5,64.0,False,False,ped_link_not_green
7.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,6.5,14.0,False,False,ped_link_not_green
7.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,24.5,32.0,False,False,not_pedestrian_only_phase
7.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,22.5,30.0,False,False,ped_link_not_green
8.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,28.0,36.0,False,False,not_pedestrian_only_phase
8.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,71.0,79.0,False,False,ped_link_not_green
8.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,28.0,36.0,False,False,not_pedestrian_only_phase
8.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,56.0,64.0,False,False,ped_link_not_green
8.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,6.0,14.0,False,False,ped_link_not_green
8.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,24.0,32.0,False,False,not_pedestrian_only_phase
8.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,22.0,30.0,False,False,ped_link_not_green
8.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,27.5,36.0,False,False,not_pedestrian_only_phase
8.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,70.5,79.0,False,False,ped_link_not_green
8.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,27.5,36.0,False,False,not_pedestrian_only_phase
8.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,55.5,64.0,False,False,ped_link_not_green
8.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,5.5,14.0,False,False,ped_link_not_green
8.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,23.5,32.0,False,False,not_pedestrian_only_phase
8.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,21.5,30.0,False,False,ped_link_not_green
9.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,27.0,36.0,False,False,not_pedestrian_only_phase
9.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,70.0,79.0,False,False,ped_link_not_green
9.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,27.0,36.0,False,False,not_pedestrian_only_phase
9.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,55.0,64.0,False,False,ped_link_not_green
9.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,5.0,14.0,False,False,ped_link_not_green
9.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,23.0,32.0,False,False,not_pedestrian_only_phase
9.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,21.0,30.0,False,False,ped_link_not_green
9.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,26.5,36.0,False,False,not_pedestrian_only_phase
9.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,69.5,79.0,False,False,ped_link_not_green
9.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,26.5,36.0,False,False,not_pedestrian_only_phase
9.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,54.5,64.0,False,False,ped_link_not_green
9.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,4.5,14.0,False,False,ped_link_not_green
9.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,22.5,32.0,False,False,not_pedestrian_only_phase
9.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,20.5,30.0,False,False,ped_link_not_green
10.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,26.0,36.0,False,False,not_pedestrian_only_phase
10.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,69.0,79.0,False,False,ped_link_not_green
10.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,26.0,36.0,False,False,not_pedestrian_only_phase
10.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,54.0,64.0,False,False,ped_link_not_green
10.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,4.0,14.0,False,False,ped_link_not_green
10.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,22.0,32.0,False,False,not_pedestrian_only_phase
10.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,20.0,30.0,False,False,ped_link_not_green
10.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,25.5,36.0,False,False,not_pedestrian_only_phase
10.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,68.5,79.0,False,False,ped_link_not_green
10.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,25.5,36.0,False,False,not_pedestrian_only_phase
10.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,53.5,64.0,False,False,ped_link_not_green
10.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,3.5,14.0,False,False,ped_link_not_green
10.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,21.5,32.0,False,False,not_pedestrian_only_phase
10.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,19.5,30.0,False,False,ped_link_not_green
11.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,25.0,36.0,False,False,not_pedestrian_only_phase
11.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,68.0,79.0,False,False,ped_link_not_green
11.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,25.0,36.0,False,False,not_pedestrian_only_phase
11.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,53.0,64.0,False,False,ped_link_not_green
11.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,3.0,14.0,False,False,ped_link_not_green
11.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,21.0,32.0,False,False,not_pedestrian_only_phase
11.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,19.0,30.0,False,False,ped_link_not_green
11.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,24.5,36.0,False,False,not_pedestrian_only_phase
11.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,67.5,79.0,False,False,ped_link_not_green
11.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,24.5,36.0,False,False,not_pedestrian_only_phase
11.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,52.5,64.0,False,False,ped_link_not_green
11.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,2.5,14.0,False,False,ped_link_not_green
11.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,20.5,32.0,False,False,not_pedestrian_only_phase
11.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,18.5,30.0,False,False,ped_link_not_green
12.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,24.0,36.0,False,False,not_pedestrian_only_phase
12.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,67.0,79.0,False,False,ped_link_not_green
12.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,24.0,36.0,False,False,not_pedestrian_only_phase
12.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,52.0,64.0,False,False,ped_link_not_green
12.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,2.0,14.0,False,False,ped_link_not_green
12.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,20.0,32.0,False,False,not_pedestrian_only_phase
12.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,18.0,30.0,False,False,ped_link_not_green
12.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,23.5,36.0,False,False,not_pedestrian_only_phase
12.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,66.5,79.0,False,False,ped_link_not_green
12.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,23.5,36.0,False,False,not_pedestrian_only_phase
12.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,51.5,64.0,False,False,ped_link_not_green
12.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,1.5,14.0,False,False,ped_link_not_green
12.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,19.5,32.0,False,False,not_pedestrian_only_phase
12.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,17.5,30.0,False,False,ped_link_not_green
13.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,23.0,36.0,False,False,not_pedestrian_only_phase
13.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,66.0,79.0,False,False,ped_link_not_green
13.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,23.0,36.0,False,False,not_pedestrian_only_phase
13.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,51.0,64.0,False,False,ped_link_not_green
13.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,1.0,14.0,False,False,ped_link_not_green
13.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,19.0,32.0,False,False,not_pedestrian_only_phase
13.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,17.0,30.0,False,False,ped_link_not_green
13.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,22.5,36.0,False,False,not_pedestrian_only_phase
13.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,65.5,79.0,False,False,ped_link_not_green
13.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,22.5,36.0,False,False,not_pedestrian_only_phase
13.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,50.5,64.0,False,False,ped_link_not_green
13.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,0.5,14.0,False,False,ped_link_not_green
13.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,18.5,32.0,False,False,not_pedestrian_only_phase
13.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,16.5,30.0,False,False,ped_link_not_green
14.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,22.0,36.0,False,False,not_pedestrian_only_phase
14.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,65.0,79.0,False,False,ped_link_not_green
14.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,22.0,36.0,False,False,not_pedestrian_only_phase
14.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,50.0,64.0,False,False,ped_link_not_green
14.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,0.0,14.0,False,False,ped_link_not_green
14.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,18.0,32.0,False,False,not_pedestrian_only_phase
14.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,16.0,30.0,False,False,ped_link_not_green
14.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,21.5,36.0,False,False,not_pedestrian_only_phase
14.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,64.5,79.0,False,False,ped_link_not_green
14.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,21.5,36.0,False,False,not_pedestrian_only_phase
14.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,49.5,64.0,False,False,ped_link_not_green
14.5,NODE_8426,3849142980,16,1,gggGrrrrrrrrrrrrrrrr,r,False,False,0,,2.5,17.0,False,False,ped_link_not_green
14.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,17.5,32.0,False,False,not_pedestrian_only_phase
14.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,15.5,30.0,False,False,ped_link_not_green
15.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,21.0,36.0,False,False,not_pedestrian_only_phase
15.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,64.0,79.0,False,False,ped_link_not_green
15.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,21.0,36.0,False,False,not_pedestrian_only_phase
15.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,49.0,64.0,False,False,ped_link_not_green
15.0,NODE_8426,3849142980,16,1,gggGrrrrrrrrrrrrrrrr,r,False,False,0,,2.0,17.0,False,False,ped_link_not_green
15.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,17.0,32.0,False,False,not_pedestrian_only_phase
15.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,15.0,30.0,False,False,ped_link_not_green
15.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,20.5,36.0,False,False,not_pedestrian_only_phase
15.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,63.5,79.0,False,False,ped_link_not_green
15.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,20.5,36.0,False,False,not_pedestrian_only_phase
15.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,48.5,64.0,False,False,ped_link_not_green
15.5,NODE_8426,3849142980,16,1,gggGrrrrrrrrrrrrrrrr,r,False,False,0,,1.5,17.0,False,False,ped_link_not_green
15.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,16.5,32.0,False,False,not_pedestrian_only_phase
15.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,14.5,30.0,False,False,ped_link_not_green
16.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,20.0,36.0,False,False,not_pedestrian_only_phase
