sim_time,crosswalk_id,tls_id,ped_link_index,phase_index,phase_state,ped_link_state,ped_has_green,ped_has_red,pedestrian_only_phase,non_ped_green_count
16.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
16.5,NODE_8426,3849142980,16,1,gggGrrrrrrrrrrrrrrrr,r,False,True,False,4
16.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
16.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
17.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
17.0,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
17.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
17.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
17.0,NODE_8426,3849142980,16,1,gggGrrrrrrrrrrrrrrrr,r,False,True,False,4
17.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
17.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
17.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
17.5,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
17.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
17.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
17.5,NODE_8426,3849142980,16,2,yyyyrrrrrrrrrrrrrrrr,r,False,True,False,0
17.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
17.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
18.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
18.0,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
18.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
18.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
18.0,NODE_8426,3849142980,16,2,yyyyrrrrrrrrrrrrrrrr,r,False,True,False,0
18.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
18.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
18.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
18.5,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
18.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
18.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
18.5,NODE_8426,3849142980,16,2,yyyyrrrrrrrrrrrrrrrr,r,False,True,False,0
18.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
18.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
19.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
19.0,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
19.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
19.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
19.0,NODE_8426,3849142980,16,2,yyyyrrrrrrrrrrrrrrrr,r,False,True,False,0
19.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
19.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
19.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
19.5,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
19.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
19.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
19.5,NODE_8426,3849142980,16,2,yyyyrrrrrrrrrrrrrrrr,r,False,True,False,0
19.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
19.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
20.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
20.0,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
20.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
20.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
20.0,NODE_8426,3849142980,16,2,yyyyrrrrrrrrrrrrrrrr,r,False,True,False,0
20.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
20.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
20.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
20.5,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
20.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
