run_label,group,crosswalk_id,seed,scenario,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,surrounding_lane_count,vehicle_bbox_coverage,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_coverage_ratio,accident_risk_estimate,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
baseline_1,generated_signal_7,NODE_10273,1.0,baseline,1410.174,600.0,0.0,0.1,12.0,6000.0,224.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,28.95,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16421.0,872.0,3465.0,,,,0.5731935441771436,0.0,0.0,434.0,6.6500352678095505,83.42446503434175,29.320474332032425,26.37704918032787,461.0,3465.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,90.9090909090909,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,28.95,,29.320474332032425,,,,2.0,2.0,0.0,0.0,0.0
smart_1,generated_signal_7,NODE_10273,1.0,smart,1386.063,600.0,0.0,0.1,12.0,6000.0,224.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,29.34,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16421.0,832.0,3468.0,,,,0.5714099273502414,0.0,0.0,428.0,6.358602265626432,82.50055115641555,29.761028337715455,28.360655737704917,497.0,3468.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,90.9090909090909,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,29.34,,29.761028337715455,,,,2.0,2.0,0.0,1.0,5.0
baseline_2,generated_signal_7,NODE_10273,2.0,baseline,1431.913,600.0,0.0,0.1,12.0,6000.0,224.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,22.29,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16737.0,785.0,3460.0,,,,0.5711489102536216,0.0,0.0,442.0,8.029117984670624,61.825376397246,22.688512110726645,20.19672131147541,390.0,3460.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,90.9090909090909,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,22.29,,22.688512110726645,,,,2.0,2.0,0.0,0.0,0.0
smart_2,generated_signal_7,NODE_10273,2.0,smart,1421.111,600.0,0.0,0.1,12.0,6000.0,224.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,21.74,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16737.0,799.0,3459.0,,,,0.5732370470265803,0.0,0.0,448.0,8.051763215406902,61.138461488631584,22.02963855421687,20.016393442622952,403.0,3459.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,90.9090909090909,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,21.74,,22.02963855421687,,,,2.0,2.0,0.0,1.0,5.0
baseline_3,generated_signal_7,NODE_10273,3.0,baseline,1379.371,600.0,0.0,0.1,12.0,6000.0,224.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,26.4,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16583.0,931.0,3466.0,,,,0.5842432679340497,0.0,0.0,458.0,7.3635434064734895,75.4798960177385,26.4916180534234,23.83606557377049,455.0,3466.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,90.9090909090909,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26.4,,26.4916180534234,,,,2.0,2.0,0.0,0.0,0.0
smart_3,generated_signal_7,NODE_10273,3.0,smart,1361.834,600.0,0.0,0.1,12.0,6000.0,224.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,25.12,99.9,1.0,7.0,3480.0,3480.0,1.0,1.0,16583.0,925.0,3468.0,,,,0.5835907251925001,0.0,0.0,463.0,7.60648848090253,73.45695110361976,25.45081443628234,21.950819672131143,431.0,3468.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,90.9090909090909,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,25.12,,25.45081443628234,,,,2.0,2.0,0.0,1.0,5.0
baseline_4,generated_signal_7,NODE_10273,4.0,baseline,1387.807,600.0,0.0,0.1,12.0,6000.0,224.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,28.12,99.9,0.0,7.0,3480.0,3480.0,1.0,1.0,16554.0,874.0,3469.0,,,,0.5757167094444686,0.0,0.0,466.0,6.824366130730496,79.40128555683945,28.103751763046542,27.672131147540984,508.0,3469.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,90.9090909090909,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,28.12,,28.103751763046542,,,,2.0,2.0,0.0,0.0,0.0
smart_4,generated_signal_7,NODE_10273,4.0,smart,1409.761,600.0,0.0,0.1,12.0,6000.0,224.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,30.28,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16554.0,902.0,3472.0,,,,0.5773263148736242,0.0,0.0,469.0,6.330545791759377,86.16743449991384,30.541276710846635,30.639344262295083,537.0,3472.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,90.9090909090909,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,30.28,,30.541276710846635,,,,2.0,2.0,0.0,1.0,5.0
baseline_5,generated_signal_7,NODE_10273,5.0,baseline,1366.209,600.0,0.0,0.1,12.0,6000.0,222.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,24.27,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16584.0,887.0,3466.0,,,,0.5785443946578501,0.0,0.0,489.0,7.450469081353569,72.63946860513447,24.523795089421036,23.557377049180328,442.0,3466.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,90.9090909090909,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24.27,,24.523795089421036,,,,2.0,2.0,0.0,0.0,0.0
smart_5,generated_signal_7,NODE_10273,5.0,smart,1390.261,600.0,0.0,0.1,12.0,6000.0,222.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,23.59,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16584.0,888.0,3465.0,,,,0.5780658633140471,0.0,0.0,487.0,7.469411116999233,70.66987490283842,23.849923100584437,22.918032786885245,447.0,3465.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,90.9090909090909,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.59,,23.849923100584437,,,,2.0,2.0,0.0,1.0,5.0
baseline_6,generated_signal_7,NODE_10273,6.0,baseline,1356.427,600.0,0.0,0.1,12.0,6000.0,224.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,25.15,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16566.0,883.0,3470.0,,,,0.576151737938835,0.0,0.0,471.0,6.996442746858328,76.50044040283339,25.479354237814345,24.016393442622952,476.0,3470.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,90.9090909090909,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,25.15,,25.479354237814345,,,,2.0,2.0,0.0,0.0,0.0
smart_6,generated_signal_7,NODE_10273,6.0,smart,1380.881,600.0,0.0,0.1,12.0,6000.0,224.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,24.98,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16566.0,881.0,3470.0,,,,0.5779788576151738,0.0,0.0,469.0,7.154278110212559,75.2472923892535,25.234425196850395,22.983606557377048,438.0,3470.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,90.9090909090909,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24.98,,25.234425196850395,,,,2.0,2.0,0.0,1.0,5.0
