run_label,group,crosswalk_id,seed,scenario,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,surrounding_lane_count,vehicle_bbox_coverage,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_coverage_ratio,accident_risk_estimate,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
baseline_1,signal_fix_9,LINK_194891,1.0,baseline,1420.579,600.0,0.0,0.1,11.0,6000.0,1263.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,21.59,100.0,0.0,9.0,3480.0,3480.0,1.0,1.0,16428.0,854.0,3466.0,,,,0.5736720755209466,0.0,0.0,462.0,7.800351133325177,132.0381194022454,21.977646012451824,16.950819672131146,471.0,3466.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,22.727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.59,,21.977646012451824,,,,1.0,1.0,0.0,0.0,0.0
smart_1,signal_fix_9,LINK_194891,1.0,smart,1390.905,600.0,0.0,0.1,11.0,6000.0,494.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,20.62,100.0,1.0,9.0,3480.0,3480.0,1.0,1.0,16428.0,853.0,3466.0,,,,0.5713229216513681,0.0,0.0,458.0,7.845238051921473,134.68055561053808,21.180732578916015,16.557377049180328,455.0,3466.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,22.727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.62,,21.180732578916015,,,,1.0,1.0,0.0,1.0,5.0
baseline_2,signal_fix_9,LINK_194891,2.0,baseline,1430.476,600.0,0.0,0.1,11.0,6000.0,1263.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,21.9,100.0,0.0,9.0,3480.0,3480.0,1.0,1.0,16743.0,825.0,3462.0,,,,0.5779353547657372,0.0,0.0,460.0,7.900161582829031,156.7117300084315,22.532881574701516,16.459016393442624,401.0,3462.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,22.727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.9,,22.532881574701516,,,,1.0,1.0,0.0,0.0,0.0
smart_2,signal_fix_9,LINK_194891,2.0,smart,1415.047,600.0,0.0,0.1,11.0,6000.0,494.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,24.45,100.0,1.0,9.0,3480.0,3480.0,1.0,1.0,16743.0,831.0,3466.0,,,,0.5782833775612303,0.0,0.0,459.0,7.695311719199151,157.63888343408036,25.04251328540169,18.557377049180328,370.0,3466.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,22.727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.45,,25.04251328540169,,,,1.0,1.0,0.0,1.0,5.0
baseline_3,signal_fix_9,LINK_194891,3.0,baseline,1381.429,600.0,0.0,0.1,11.0,6000.0,1271.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,31.28,100.0,0.0,9.0,3480.0,3480.0,1.0,1.0,16585.0,952.0,3465.0,,,,0.5865924218036281,0.0,0.0,439.0,6.503485004474276,142.3745320981176,31.676719712525667,26.459016393442624,420.0,3465.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,22.727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31.28,,31.676719712525667,,,,1.0,1.0,0.0,0.0,0.0
smart_3,signal_fix_9,LINK_194891,3.0,smart,1363.416,600.0,0.0,0.1,11.0,6000.0,494.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,27.14,100.0,1.0,9.0,3480.0,3480.0,1.0,1.0,16585.0,929.0,3465.0,,,,0.5830251881498238,0.0,0.0,448.0,7.258857590899225,136.78291254102083,27.690079123554476,23.262295081967213,453.0,3465.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,22.727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.14,,27.690079123554476,,,,1.0,1.0,0.0,1.0,5.0
baseline_4,signal_fix_9,LINK_194891,4.0,baseline,1406.626,600.0,0.0,0.1,11.0,6000.0,1263.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,15.95,100.0,0.0,9.0,3480.0,3480.0,1.0,1.0,16555.0,830.0,3468.0,,,,0.5738460869186932,0.0,0.0,481.0,8.666091196515834,123.55771983248788,16.444177863083812,14.0327868852459,456.0,3468.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,22.727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.95,,16.444177863083812,,,,1.0,1.0,0.0,0.0,0.0
smart_4,signal_fix_9,LINK_194891,4.0,smart,1423.587,600.0,0.0,0.1,11.0,6000.0,494.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,16.63,100.0,1.0,9.0,3480.0,3480.0,1.0,1.0,16555.0,867.0,3470.0,,,,0.5752381781006656,0.0,0.0,499.0,8.735286714229819,133.89766433334484,17.602516940948693,15.950819672131148,401.0,3470.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,22.727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.63,,17.602516940948693,,,,1.0,1.0,0.0,1.0,5.0
baseline_5,signal_fix_9,LINK_194891,5.0,baseline,1371.053,600.0,0.0,0.1,11.0,6000.0,1263.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,26.96,100.0,0.0,9.0,3480.0,3480.0,1.0,1.0,16582.0,893.0,3465.0,,,,0.5774133205724975,0.0,0.0,429.0,9.171013357222124,121.0697771542462,27.54837685250529,18.229508196721312,223.0,3465.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,22.727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.96,,27.54837685250529,,,,1.0,1.0,0.0,0.0,0.0
smart_5,signal_fix_9,LINK_194891,5.0,smart,1396.749,600.0,0.0,0.1,11.0,6000.0,494.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,26.29,100.0,1.0,9.0,3480.0,3480.0,1.0,1.0,16582.0,864.0,3464.0,,,,0.577717840518554,0.0,0.0,413.0,8.06015103651971,123.3043435298314,26.93447007689736,19.540983606557376,263.0,3464.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,22.727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.29,,26.93447007689736,,,,1.0,1.0,0.0,1.0,5.0
