run_label,group,crosswalk_id,seed,scenario,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,surrounding_lane_count,vehicle_bbox_coverage,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_coverage_ratio,accident_risk_estimate,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
baseline_1,signal_fix_9,NODE_9634,1.0,baseline,1420.579,600.0,0.0,0.1,4.0,6000.0,299.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,30.15,100.0,0.0,9.0,3480.0,3480.0,1.0,1.0,16428.0,854.0,3466.0,,,,0.5736720755209466,0.0,0.0,381.0,7.579843203422459,90.01513016860531,30.59547265483521,20.852459016393443,330.0,3466.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.15,,30.59547265483521,,,,1.0,1.0,0.0,0.0,0.0
smart_1,signal_fix_9,NODE_9634,1.0,smart,1390.905,600.0,0.0,0.1,4.0,6000.0,297.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,29.5,100.0,1.0,9.0,3480.0,3480.0,1.0,1.0,16428.0,853.0,3466.0,,,,0.5713229216513681,0.0,0.0,382.0,7.917160738205936,91.14728605902796,29.669644818747702,19.327868852459016,352.0,3466.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.5,,29.669644818747702,,,,1.0,1.0,0.0,1.0,5.0
baseline_2,signal_fix_9,NODE_9634,2.0,baseline,1430.476,600.0,0.0,0.1,4.0,6000.0,299.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,46.74,100.0,0.0,9.0,3480.0,3480.0,1.0,1.0,16743.0,825.0,3462.0,,,,0.5779353547657372,0.0,0.0,322.0,5.218664821852798,121.6002837144394,47.27433808553972,30.868852459016395,256.0,3462.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.74,,47.27433808553972,,,,1.0,1.0,0.0,0.0,0.0
smart_2,signal_fix_9,NODE_9634,2.0,smart,1415.047,600.0,0.0,0.1,4.0,6000.0,297.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,46.79,100.0,1.0,9.0,3480.0,3480.0,1.0,1.0,16743.0,831.0,3466.0,,,,0.5782833775612303,0.0,0.0,320.0,5.186260521398378,123.9973911449173,47.514160189253126,31.360655737704917,261.0,3466.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.79,,47.514160189253126,,,,1.0,1.0,0.0,1.0,5.0
baseline_3,signal_fix_9,NODE_9634,3.0,baseline,1381.429,600.0,0.0,0.1,4.0,6000.0,299.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,32.81,100.0,0.0,9.0,3480.0,3480.0,1.0,1.0,16585.0,952.0,3465.0,,,,0.5865924218036281,0.0,0.0,368.0,7.37407323452249,95.7736005936884,33.19627216793341,21.672131147540984,313.0,3465.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.81,,33.19627216793341,,,,1.0,1.0,0.0,0.0,0.0
smart_3,signal_fix_9,NODE_9634,3.0,smart,1363.416,600.0,0.0,0.1,4.0,6000.0,297.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,33.77,100.0,1.0,9.0,3480.0,3480.0,1.0,1.0,16585.0,929.0,3465.0,,,,0.5830251881498238,0.0,0.0,369.0,7.223030681860731,97.83251209685936,33.8642094017094,22.18032786885246,324.0,3465.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.77,,33.8642094017094,,,,1.0,1.0,0.0,1.0,5.0
baseline_4,signal_fix_9,NODE_9634,4.0,baseline,1406.626,600.0,0.0,0.1,4.0,6000.0,299.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,39.23,100.0,0.0,9.0,3480.0,3480.0,1.0,1.0,16555.0,830.0,3468.0,,,,0.5738460869186932,0.0,0.0,343.0,6.317118169651446,102.4212548376765,39.91997867045858,25.639344262295083,299.0,3468.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.23,,39.91997867045858,,,,1.0,1.0,0.0,0.0,0.0
smart_4,signal_fix_9,NODE_9634,4.0,smart,1423.587,600.0,0.0,0.1,4.0,6000.0,297.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,38.83,100.0,1.0,9.0,3480.0,3480.0,1.0,1.0,16555.0,867.0,3470.0,,,,0.5752381781006656,0.0,0.0,361.0,6.127737549233026,106.00501742542464,39.37399073461284,27.75409836065574,332.0,3470.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38.83,,39.37399073461284,,,,1.0,1.0,0.0,1.0,5.0
baseline_5,signal_fix_9,NODE_9634,5.0,baseline,1371.053,600.0,0.0,0.1,4.0,6000.0,299.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,37.72,100.0,0.0,9.0,3480.0,3480.0,1.0,1.0,16582.0,893.0,3465.0,,,,0.5774133205724975,0.0,0.0,357.0,6.148767226443422,106.70313743321697,38.385420743639926,27.65573770491803,362.0,3465.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.72,,38.385420743639926,,,,1.0,1.0,0.0,0.0,0.0
smart_5,signal_fix_9,NODE_9634,5.0,smart,1396.749,600.0,0.0,0.1,4.0,6000.0,297.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,51.74,100.0,1.0,9.0,3480.0,3480.0,1.0,1.0,16582.0,864.0,3464.0,,,,0.577717840518554,0.0,0.0,384.0,4.182243211777981,135.8387100189078,52.428977569118416,44.032786885245905,316.0,3464.0,173.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51.74,,52.428977569118416,,,,1.0,1.0,0.0,1.0,5.0
