crosswalk_id,very_risky_crossing_count_B,risky_crossing_count_B,safe_crossing_count_B,local_500m_avg_delay_sec_B,local_500m_vehicle_count_B,veh_delay_mean_B,pet_mean_B,accident_risk_estimate_B,very_risky_crossing_count_S,risky_crossing_count_S,safe_crossing_count_S,local_500m_avg_delay_sec_S,local_500m_vehicle_count_S,veh_delay_mean_S,pet_mean_S,accident_risk_estimate_S,dVR,dR,dD,dong_name,admin_dong,risk_rank,F1_i,F2_i,risk_score,sim_effect,F1_v4
NODE_10335,2.8,0.5666666666666667,6.633333333333334,39.231492795077735,324.5,38.791,9.436000000000003,0.3083333333333333,2.8,0.5666666666666667,6.633333333333334,38.71123182176028,322.7,38.246,9.331333333333337,0.3083333333333333,0.0,0.0,-167.88821608954288,충정로1가,소공동,2,0.0,-167.88821608954288,17.33824152223324,0.0,51.39135698983704
NODE_8369,17.566666666666666,0.2,0.2333333333333333,11.482444994148665,341.53333333333336,11.452333333333334,0.0874074074074074,1.177777777777778,16.0,0.0,0.0,11.374874018690576,343.4,11.249333333333333,0.0,1.0666666666666669,1.5666666666666664,0.2,-36.939872972307576,신당동,청구동,3,1.314005602240896,-36.939872972307576,16.894706504250845,1.3139699999999999,72.27583600362686
LINK_239754,10.866666666666667,0.3333333333333333,3.8,28.889563137083897,644.7333333333333,28.52033333333333,4.996888888888888,0.7355555555555553,7.2,0.4666666666666667,7.333333333333333,30.48134009108069,641.1666666666666,30.055000000000003,9.213777777777777,0.4955555555555556,3.666666666666667,-0.1333333333333333,1020.5943236709433,남대문로5가,회현동,7,2.964145658263305,1020.5943236709433,16.73006840094175,2.9640466666666674,99.17740695383347
NODE_5831,10.866666666666667,0.3333333333333333,3.8,28.889563137083897,644.7333333333333,28.52033333333333,4.996888888888888,0.7355555555555553,7.2,0.4666666666666667,7.333333333333333,30.48134009108069,641.1666666666666,30.055000000000003,9.213777777777777,0.4955555555555556,3.666666666666667,-0.1333333333333333,1020.5943236709433,남대문로5가,회현동,10,2.964145658263305,1020.5943236709433,16.079578500050754,2.9640466666666674,95.3212421089609
LINK_194891,5.0,0.0,0.0,27.111181738575137,467.6333333333333,26.503333333333337,0.0,1.0,5.0,0.0,0.0,24.04046855996772,471.5,23.421333333333333,0.0,1.0,0.0,0.0,-1447.8412637133968,회현동2가,회현동,19,0.0,-1447.8412637133968,15.653422500888198,0.0,46.39747478568267
NODE_10262,5.0,0.0,0.0,24.63176698258757,582.8666666666667,24.168666666666663,0.0,1.0,5.0,0.0,0.0,21.932509956457046,590.1333333333333,21.462000000000003,0.0,1.0,0.0,0.0,-1592.921546353827,남대문로3가,회현동,41,0.0,-1592.921546353827,15.084920865317557,0.0,44.71240940777496
NODE_5938,7.695652173913044,0.1739130434782608,1.1304347826086956,18.83750722537182,282.7391304347826,18.35695652173913,2.281159420289854,1.556521739130435,7.695652173913044,0.1304347826086956,1.173913043478261,19.06644954123352,280.17391304347825,18.516086956521736,2.306280193236715,1.5521739130434782,0.0,0.0434782608695652,64.14366449620782,태평로1가,명동,49,0.0080379978078187,64.14366449620782,14.895305392338535,0.008039130434782606,44.270125600058
