crosswalk_id,lon,lat,dong_name,admin_dong,lanes,road_rank,max_spd,elderly_ratio,accident_count,crosswalk_length,has_signal,accident_count_50m,accident_count_100m,accident_count_200m,night_accident_ratio,link_count,is_oneway,time_gap_basic
NODE_5837,126.97420017950492,37.55863801970813,남대문로5가,회현동,5.0,104,50.0,0.29465968586387437,0,52.190000000000005,1,0,0,0,0.0,2.0,0.0,13.047499999999992
NODE_5844,126.97574353399908,37.55978947871644,남대문로4가,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,0,0,0,0,0.0,,0.0,2.609499999999999
NODE_5845,126.97593039551325,37.5597849398938,남창동,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,0,0,0,0,0.0,,0.0,7.828499999999998
NODE_5846,126.97393566808076,37.5587432341164,남대문로5가,회현동,4.0,104,50.0,0.29465968586387437,0,41.752,1,0,0,0,0.0,2.0,0.0,10.437999999999995
NODE_6237,126.98260212256089,37.56860610841805,남대문로1가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,4,18,94,0.6666666666666666,4.0,0.0,7.828499999999998
NODE_6238,126.9829442678153,37.56857411893869,남대문로1가,명동,2.0,104,50.0,0.2357627618766598,0,20.876,1,3,18,96,0.6666666666666666,4.0,0.0,5.218999999999998
NODE_6239,126.98298738870352,37.56859929897823,남대문로1가,명동,2.0,104,50.0,0.2357627618766598,0,20.876,1,3,19,98,0.6842105263157895,4.0,0.0,5.218999999999998
NODE_6240,126.98298735539095,37.5687457648202,남대문로1가,명동,2.0,104,50.0,0.2357627618766598,0,20.876,1,8,27,121,0.7777777777777778,4.0,0.0,5.218999999999998
NODE_6246,126.98253022185737,37.568704504541415,다동,명동,2.0,104,50.0,0.2357627618766598,0,20.876,1,6,22,106,0.7272727272727273,4.0,0.0,5.218999999999998
NODE_6275,126.98310591940239,37.56571576889857,을지로2가,명동,1.0,104,50.0,0.2357627618766598,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999
NODE_6276,126.98293050328769,37.56589653753459,남대문로2가,소공동,3.0,104,50.0,0.09772727272727273,0,31.314,1,0,0,0,0.0,4.0,0.0,7.828499999999998
NODE_6281,126.98244463394346,37.565869003927716,을지로1가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,0,0,0,0.0,4.0,0.0,7.828499999999998
NODE_6282,126.98226627087588,37.566344991479866,을지로1가,명동,1.0,104,50.0,0.2357627618766598,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999
NODE_6283,126.98245318326543,37.566191687911896,을지로1가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,0,0,0,0.0,4.0,0.0,7.828499999999998
NODE_6284,126.98293330676296,37.56621006653258,남대문로1가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,0,0,0,0.0,4.0,0.0,7.828499999999998
NODE_6285,126.98311727167909,37.566370290067674,을지로2가,명동,2.0,104,50.0,0.2357627618766598,0,20.876,1,0,0,0,0.0,3.0,0.0,5.218999999999998
NODE_6286,126.98229228963034,37.56573853496806,을지로1가,명동,1.0,104,50.0,0.2357627618766598,0,10.438,1,0,0,0,0.0,3.0,0.0,2.609499999999999
NODE_137963,127.01975276031052,37.56829449796533,황학동,황학동,1.0,104,30.0,0.1717813302883243,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999
NODE_6310,126.9838372718882,37.56061015862655,회현동3가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,0,0,1,0.0,2.0,0.0,7.828499999999998
NODE_6312,126.9837998489263,37.56084358375614,충무로1가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,0,0,1,0.0,2.0,0.0,7.828499999999998
NODE_6336,126.98220722622341,37.56074952467933,충무로1가,명동,1.0,104,50.0,0.2357627618766598,0,10.438,1,0,1,1,1.0,4.0,0.0,2.609499999999999
NODE_6337,126.98180091779183,37.560402124079836,충무로1가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,0,0,1,0.0,4.0,0.0,7.828499999999998
NODE_6338,126.9816639735328,37.560399296165016,충무로1가,명동,1.0,104,50.0,0.2357627618766598,0,10.438,1,0,0,1,0.0,3.0,0.0,2.609499999999999
NODE_6342,126.9809478481145,37.561584642267846,남대문로3가,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,1,0,0,1,0.0,4.0,0.0,7.828499999999998
NODE_6343,126.9810482900917,37.56228494906255,남대문로2가,소공동,2.0,104,50.0,0.09772727272727273,0,20.876,1,0,0,1,0.0,4.0,0.0,5.218999999999998
NODE_137174,127.01613476663422,37.569758561982184,흥인동,신당동,2.0,104,30.0,0.1998197792295562,0,20.876,1,4,13,37,0.15384615384615385,4.0,0.0,5.218999999999998
NODE_5899,126.97916365056768,37.56803799644138,무교동,명동,2.0,104,30.0,0.2357627618766598,0,20.876,0,0,0,18,0.0,2.0,1.0,5.218999999999998
NODE_5905,126.97942504867707,37.568891663575315,무교동,명동,2.0,104,30.0,0.2357627618766598,0,20.876,1,1,4,51,0.25,4.0,0.0,5.218999999999998
NODE_5906,126.97937618426161,37.56884588447385,무교동,명동,2.0,104,30.0,0.2357627618766598,0,20.876,1,0,4,48,0.25,4.0,0.0,5.218999999999998
NODE_5907,126.97920367527452,37.56885271979816,무교동,명동,2.0,104,30.0,0.2357627618766598,0,20.876,1,1,3,50,0.3333333333333333,4.0,1.0,5.218999999999998
NODE_5908,126.97916337325589,37.569033506462226,무교동,명동,2.0,104,50.0,0.2357627618766598,0,20.876,1,2,4,59,0.25,4.0,0.0,5.218999999999998
NODE_5909,126.97352890233341,37.554306353419406,남대문로5가,회현동,4.0,104,50.0,0.29465968586387437,0,41.752,0,0,3,34,0.6666666666666666,,0.0,10.437999999999995
NODE_5912,126.97933040497655,37.56804031428338,무교동,명동,2.0,104,30.0,0.2357627618766598,0,20.876,0,0,0,17,0.0,2.0,0.0,5.218999999999998
NODE_5914,126.97756767536032,37.56904465668895,태평로1가,명동,2.0,104,50.0,0.2357627618766598,0,20.876,1,4,8,79,0.25,3.0,0.0,5.218999999999998
NODE_5916,126.97757914910919,37.56913391148685,태평로1가,명동,2.0,104,50.0,0.2357627618766598,0,20.876,1,5,14,87,0.5,3.0,0.0,5.218999999999998
NODE_5925,126.97771725433829,37.56397559177997,태평로2가,소공동,2.0,104,30.0,0.09772727272727273,0,20.876,1,0,2,3,0.5,4.0,0.0,5.218999999999998
NODE_5926,126.9779673888164,37.563923002518784,소공동,소공동,2.0,104,30.0,0.09772727272727273,0,20.876,1,0,2,3,0.5,4.0,1.0,5.218999999999998
NODE_5927,126.97793561813438,37.56441960772303,태평로2가,소공동,2.0,104,30.0,0.09772727272727273,1,20.876,0,1,2,3,0.0,4.0,1.0,5.218999999999998
NODE_5928,126.97724574481282,37.56404415776724,태평로2가,소공동,4.0,104,30.0,0.09772727272727273,0,41.752,1,1,2,3,0.5,4.0,1.0,10.437999999999995
NODE_5930,126.9774439482363,37.56459802018807,태평로2가,소공동,2.0,104,30.0,0.09772727272727273,0,20.876,1,1,2,3,0.0,4.0,1.0,5.218999999999998
NODE_5932,126.97763363092925,37.56481317813046,태평로2가,소공동,4.0,104,50.0,0.09772727272727273,0,41.752,1,2,2,3,0.0,4.0,0.0,10.437999999999995
NODE_5933,126.97763642242828,37.565092379353736,태평로2가,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,1,1,2,12,0.0,4.0,0.0,2.609499999999999
NODE_5934,126.97744087591015,37.5652525392647,정동,소공동,3.0,104,50.0,0.09772727272727273,0,31.314,1,1,2,12,0.0,4.0,0.0,7.828499999999998
NODE_5935,126.97695787930013,37.565252445986324,정동,소공동,4.0,104,50.0,0.09772727272727273,0,41.752,1,1,1,12,0.0,4.0,0.0,10.437999999999995
NODE_5938,126.97689701422458,37.56684067381058,태평로1가,명동,4.0,104,50.0,0.2357627618766598,0,41.752,1,0,0,10,0.0,3.0,0.0,10.437999999999995
NODE_5862,126.97530092510408,37.55690742902926,남대문로5가,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,0,0,0,0,0.0,,0.0,7.828499999999998
NODE_5863,126.97547338215003,37.55697612098092,남대문로5가,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,0,0,0,0,0.0,2.0,0.0,7.828499999999998
NODE_5634,126.96402780671836,37.55298153602534,만리동2가,중림동,2.0,104,50.0,0.1901991313611407,0,20.876,1,1,3,13,0.6666666666666666,,0.0,5.218999999999998
NODE_5637,126.96967604418012,37.56759196608356,정동,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,0,0,10,34,0.8,2.0,0.0,2.609499999999999
NODE_150723,126.96919705282112,37.55516251402758,봉래동2가,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,1,2,7,35,0.42857142857142855,2.0,0.0,7.828499999999998
NODE_5647,126.96727022454114,37.565890019971285,충정로1가,소공동,1.0,103,50.0,0.09772727272727273,0,10.438,1,2,47,115,0.5531914893617021,4.0,0.0,2.609499999999999
NODE_5654,126.97055040950502,37.56671796920112,정동,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,0,0,0,2,0.0,2.0,0.0,2.609499999999999
NODE_5655,126.96988317265607,37.567285356180044,정동,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,0,0,1,29,1.0,2.0,0.0,2.609499999999999
NODE_5657,126.97098175190534,37.566493800107764,정동,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,0,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_5658,126.97105645657287,37.56661282198663,정동,소공동,1.0,104,30.0,0.09772727272727273,0,10.438,0,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_5660,126.9706768626457,37.56684158127169,정동,소공동,1.0,104,30.0,0.09772727272727273,0,10.438,0,0,0,2,0.0,2.0,0.0,2.609499999999999
NODE_5661,126.97026273305107,37.56715271769179,정동,소공동,1.0,104,30.0,0.09772727272727273,0,10.438,0,0,0,24,0.0,2.0,0.0,2.609499999999999
NODE_5662,126.97011326505638,37.5670657158312,정동,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,0,0,0,24,0.0,2.0,0.0,2.609499999999999
NODE_5665,126.97002335708216,37.56184097804102,의주로2가,중림동,4.0,104,50.0,0.1901991313611407,0,41.752,1,1,13,26,0.5384615384615384,3.0,0.0,10.437999999999995
NODE_5666,126.96992545400474,37.56223458054016,순화동,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,1,9,17,28,0.5882352941176471,4.0,0.0,2.609499999999999
NODE_5672,126.96891605754156,37.559543005683395,중림동,중림동,2.0,104,50.0,0.1901991313611407,0,20.876,1,0,0,1,0.0,4.0,0.0,5.218999999999998
NODE_5681,126.96922106504655,37.55536079124497,봉래동2가,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,1,1,6,33,0.3333333333333333,2.0,0.0,7.828499999999998
NODE_5693,126.97323709179551,37.56527255335692,정동,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,0,0,0,0,0.0,3.0,0.0,2.609499999999999
NODE_5694,126.97332386244572,37.56537068437383,정동,소공동,1.0,104,30.0,0.09772727272727273,0,10.438,0,0,0,0,0.0,3.0,0.0,2.609499999999999
NODE_5701,126.97200112557253,37.566022609131615,정동,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,0,0,0,0,0.0,,0.0,2.609499999999999
NODE_5702,126.97210171249161,37.56612561678551,정동,소공동,1.0,104,30.0,0.09772727272727273,0,10.438,0,0,0,0,0.0,,0.0,2.609499999999999
NODE_5704,126.97282356363709,37.565512459135384,정동,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,0,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_127438,127.02318256646276,37.571388547626384,황학동,황학동,1.0,104,60.0,0.1717813302883243,0,10.438,1,6,22,97,0.6363636363636364,4.0,0.0,2.609499999999999
NODE_5705,126.97292989850651,37.56562233300565,정동,소공동,1.0,104,30.0,0.09772727272727273,0,10.438,0,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_5759,126.97594735574765,37.560682047937,남대문로4가,소공동,2.0,104,50.0,0.09772727272727273,0,20.876,1,0,0,0,0.0,4.0,0.0,5.218999999999998
NODE_5760,126.97531200741565,37.56073226449631,남대문로4가,소공동,4.0,104,50.0,0.09772727272727273,0,41.752,1,0,0,0,0.0,4.0,0.0,10.437999999999995
NODE_5762,126.97482905539255,37.56068639188398,남대문로4가,소공동,1.0,104,30.0,0.09772727272727273,0,10.438,0,0,0,0,0.0,3.0,0.0,2.609499999999999
NODE_5765,126.97463075209211,37.560514709543654,남대문로4가,소공동,1.0,104,30.0,0.09772727272727273,0,10.438,0,0,0,0,0.0,4.0,0.0,2.609499999999999
NODE_5781,126.97351442892034,37.56306159995314,서소문동,소공동,3.0,104,50.0,0.09772727272727273,0,31.314,1,0,0,0,0.0,2.0,0.0,7.828499999999998
NODE_5782,126.97359788084555,37.56283505407124,서소문동,소공동,3.0,104,50.0,0.09772727272727273,0,31.314,1,0,0,0,0.0,2.0,0.0,7.828499999999998
NODE_5811,126.97503515169325,37.56335257473638,서소문동,소공동,3.0,104,50.0,0.09772727272727273,0,31.314,1,0,0,1,0.0,2.0,0.0,7.828499999999998
NODE_5814,126.97492871188703,37.563556231427434,서소문동,소공동,3.0,104,50.0,0.09772727272727273,0,31.314,0,0,0,1,0.0,2.0,0.0,7.828499999999998
NODE_5823,126.97161261828609,37.55944985498973,순화동,소공동,4.0,104,40.0,0.09772727272727273,0,41.752,1,0,0,0,0.0,4.0,0.0,10.437999999999995
NODE_5825,126.97167875068403,37.55941554288556,순화동,소공동,4.0,104,40.0,0.09772727272727273,0,41.752,1,0,0,0,0.0,4.0,0.0,10.437999999999995
NODE_127536,127.02333982554458,37.569518206184995,황학동,황학동,2.0,104,50.0,0.1717813302883243,0,20.876,1,6,9,18,0.5555555555555556,2.0,0.0,5.218999999999998
NODE_5826,126.97393534841066,37.559660935578734,봉래동1가,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,1,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_5830,126.97373154540537,37.558791248064864,남대문로5가,회현동,4.0,104,50.0,0.29465968586387437,0,41.752,1,0,0,0,0.0,2.0,0.0,10.437999999999995
NODE_126178,127.0124968716483,37.56481349107212,신당동,청구동,3.0,104,50.0,0.2478468022723108,0,31.314,1,0,0,0,0.0,3.0,0.0,7.828499999999998
NODE_5831,126.97389543623699,37.55870203163978,남대문로5가,회현동,4.0,104,50.0,0.29465968586387437,0,41.752,1,0,0,0,0.0,2.0,0.0,10.437999999999995
NODE_141676,126.96582090402481,37.55428653341991,만리동2가,중림동,2.0,104,50.0,0.1901991313611407,0,20.876,1,0,2,9,0.0,4.0,0.0,5.218999999999998
NODE_121262,126.98091504312546,37.55494674731226,회현동1가,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,1,0,0,0,0.0,4.0,1.0,7.828499999999998
NODE_126003,127.0116143808012,37.55623163561538,신당동,청구동,2.0,104,50.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,2.0,0.0,5.218999999999998
NODE_126002,127.01136142835084,37.556332355708804,신당동,청구동,2.0,104,50.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,2.0,0.0,5.218999999999998
NODE_125994,127.01093866499369,37.55502106569524,신당동,청구동,2.0,104,50.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,2.0,0.0,5.218999999999998
NODE_125905,127.0116873467359,37.554072396469444,신당동,청구동,2.0,104,30.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,4.0,0.0,5.218999999999998
NODE_5949,126.97737426893069,37.56684763182768,태평로1가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,0,9,10,0.3333333333333333,3.0,0.0,7.828499999999998
NODE_119590,126.97147922446499,37.566271963098465,정동,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,0,0,0,0,0.0,,0.0,2.609499999999999
NODE_119583,126.96860813749238,37.56373322544083,의주로1가,소공동,4.0,104,50.0,0.09772727272727273,0,41.752,1,5,7,32,0.42857142857142855,3.0,0.0,10.437999999999995
NODE_5957,126.97907050159083,37.56699669913704,무교동,명동,2.0,104,30.0,0.2357627618766598,0,20.876,1,0,9,9,0.3333333333333333,4.0,0.0,5.218999999999998
NODE_119573,126.96878170092943,37.56351224072805,의주로1가,소공동,1.0,104,30.0,0.09772727272727273,0,10.438,0,5,7,36,0.42857142857142855,4.0,0.0,2.609499999999999
NODE_5958,126.97922596321804,37.566243800342896,을지로1가,명동,2.0,104,30.0,0.2357627618766598,0,20.876,1,0,9,9,0.3333333333333333,4.0,0.0,5.218999999999998
NODE_5959,126.97907627600961,37.56690973603918,태평로1가,명동,3.0,104,30.0,0.2357627618766598,0,31.314,1,0,9,9,0.3333333333333333,4.0,1.0,7.828499999999998
NODE_5960,126.97939856639648,37.56587308875078,을지로1가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,0,0,11,0.0,4.0,0.0,7.828499999999998
NODE_5962,126.97904195758073,37.56625978753027,을지로1가,명동,2.0,104,30.0,0.2357627618766598,0,20.876,1,0,9,10,0.3333333333333333,3.0,1.0,5.218999999999998
NODE_5963,126.97847875614212,37.56520925094619,태평로2가,소공동,3.0,104,50.0,0.09772727272727273,0,31.314,1,0,1,11,0.0,3.0,0.0,7.828499999999998
NODE_5964,126.97816562999118,37.564364725753094,소공동,소공동,2.0,104,30.0,0.09772727272727273,0,20.876,0,1,1,3,0.0,4.0,1.0,5.218999999999998
NODE_5965,126.97822308627065,37.56451120231602,태평로2가,소공동,2.0,104,30.0,0.09772727272727273,0,20.876,0,1,1,3,0.0,3.0,0.0,5.218999999999998
NODE_119056,126.96870018092997,37.563623400403074,의주로1가,소공동,1.0,104,30.0,0.09772727272727273,0,10.438,1,5,7,30,0.42857142857142855,4.0,0.0,2.609499999999999
NODE_119055,126.96886126772557,37.563403744042105,순화동,소공동,1.0,104,30.0,0.09772727272727273,0,10.438,0,5,11,37,0.5454545454545454,4.0,0.0,2.609499999999999
NODE_5966,126.97751004673822,37.56468270842273,태평로2가,소공동,2.0,104,30.0,0.09772727272727273,0,20.876,1,1,2,3,0.0,4.0,0.0,5.218999999999998
NODE_119054,126.96941308506295,37.562318183119146,의주로1가,소공동,3.0,104,50.0,0.09772727272727273,1,31.314,1,13,18,37,0.5555555555555556,4.0,0.0,7.828499999999998
NODE_5967,126.97823174109061,37.56440822004067,소공동,소공동,2.0,104,30.0,0.09772727272727273,0,20.876,0,1,1,3,0.0,4.0,1.0,5.218999999999998
NODE_119046,126.96958614938761,37.562408421998356,의주로1가,소공동,4.0,104,50.0,0.09772727272727273,0,41.752,1,12,18,34,0.5555555555555556,4.0,0.0,10.437999999999995
NODE_119045,126.97005205426916,37.561969143083836,순화동,소공동,1.0,104,50.0,0.09772727272727273,0,10.438,1,1,13,25,0.5384615384615384,3.0,0.0,2.609499999999999
NODE_119044,126.96967842719431,37.56171273219727,의주로2가,중림동,4.0,104,50.0,0.1901991313611407,0,41.752,1,3,14,30,0.5,4.0,0.0,10.437999999999995
NODE_119039,126.96797974624397,37.56089070085933,중림동,중림동,3.0,104,50.0,0.1901991313611407,0,31.314,1,0,8,27,0.5,2.0,0.0,7.828499999999998
NODE_119026,126.96784724919343,37.5614856830924,중림동,중림동,2.0,104,50.0,0.1901991313611407,1,20.876,1,8,15,40,0.4,4.0,0.0,5.218999999999998
NODE_5968,126.97878658387566,37.564486131074474,소공동,소공동,2.0,104,30.0,0.09772727272727273,0,20.876,0,0,1,3,0.0,4.0,1.0,5.218999999999998
NODE_5969,126.97870318360309,37.56457994580817,소공동,소공동,2.0,104,30.0,0.09772727272727273,0,20.876,0,0,1,3,0.0,4.0,0.0,5.218999999999998
NODE_5975,126.97875478329479,37.56510631708053,소공동,소공동,3.0,104,50.0,0.09772727272727273,0,31.314,1,0,1,11,0.0,2.0,0.0,7.828499999999998
NODE_120933,126.98254457605805,37.568796047817585,남대문로1가,명동,2.0,104,50.0,0.2357627618766598,0,20.876,1,9,27,114,0.7407407407407407,4.0,0.0,5.218999999999998
NODE_5976,126.97936687192168,37.566124821503,을지로1가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,0,0,9,0.0,4.0,0.0,7.828499999999998
NODE_6019,126.9796406795671,37.56362121686652,소공동,소공동,2.0,104,50.0,0.09772727272727273,0,20.876,1,0,0,1,0.0,4.0,0.0,5.218999999999998
NODE_6022,126.97790419107757,37.56375135090433,북창동,소공동,4.0,104,30.0,0.09772727272727273,0,41.752,1,0,1,3,1.0,3.0,0.0,10.437999999999995
NODE_6026,126.97650167258021,37.56233905645109,태평로2가,소공동,5.0,104,50.0,0.09772727272727273,0,52.190000000000005,1,0,0,1,0.0,3.0,0.0,13.047499999999992
NODE_6068,126.97629902358983,37.55702755883726,남창동,회현동,1.0,104,50.0,0.29465968586387437,0,10.438,1,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_6153,126.97689980757774,37.55779411011401,남창동,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,1,0,0,0,0.0,2.0,0.0,7.828499999999998
NODE_6155,126.97993765013776,37.559637248482936,회현동1가,회현동,2.0,104,50.0,0.29465968586387437,0,20.876,1,0,0,0,0.0,3.0,0.0,5.218999999999998
NODE_6167,126.97954699636641,37.55401279624135,남대문로5가,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,1,0,0,0,0.0,,1.0,7.828499999999998
NODE_6199,126.97716940726202,37.55512001106236,남대문로5가,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,1,1,3,7,0.6666666666666666,4.0,1.0,7.828499999999998
NODE_6201,126.97721515056689,37.55594160358366,남창동,회현동,4.0,104,40.0,0.29465968586387437,0,41.752,1,0,0,4,0.0,3.0,1.0,10.437999999999995
NODE_6210,126.97696642320415,37.55617727429849,남창동,회현동,2.0,104,50.0,0.29465968586387437,0,20.876,1,0,0,3,0.0,2.0,0.0,5.218999999999998
NODE_6212,126.97719353022269,37.55614070184521,남창동,회현동,4.0,104,40.0,0.29465968586387437,0,41.752,1,0,0,3,0.0,4.0,0.0,10.437999999999995
NODE_6213,126.97675373178103,37.55607653713164,남창동,회현동,1.0,104,50.0,0.29465968586387437,0,10.438,1,0,0,3,0.0,4.0,0.0,2.609499999999999
NODE_6511,126.986138528362,37.56082505066927,충무로2가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,0,0,0,0.0,2.0,0.0,7.828499999999998
NODE_6512,126.98609248886596,37.561053898442076,충무로2가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,0,0,0,0.0,2.0,0.0,7.828499999999998
NODE_6527,126.98893568146272,37.56107479590544,주자동,필동,1.0,104,30.0,0.18382769695824674,0,10.438,1,0,0,0,0.0,5.0,0.0,2.609499999999999
NODE_6531,126.9893151520758,37.5611137358977,주자동,필동,1.0,104,50.0,0.18382769695824674,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999
NODE_6583,126.9875015964982,37.558381050235106,예장동,명동,1.0,104,30.0,0.2357627618766598,0,10.438,1,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_6592,126.98729748778092,37.558403913781085,남산동2가,명동,1.0,104,30.0,0.2357627618766598,0,10.438,1,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_6597,126.98729453923254,37.558838734690795,남산동2가,명동,1.0,104,30.0,0.2357627618766598,0,10.438,0,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_6632,126.98749864454867,37.558843333543656,예장동,명동,1.0,104,30.0,0.2357627618766598,0,10.438,0,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_6886,126.994507968034,37.568341793250404,입정동,을지로동,2.0,104,30.0,0.15585960737656157,0,20.876,0,0,9,23,0.1111111111111111,,0.0,5.218999999999998
NODE_6888,126.99610651628217,37.56847001441486,산림동,을지로동,2.0,104,30.0,0.15585960737656157,0,20.876,0,0,6,21,0.16666666666666666,,0.0,5.218999999999998
NODE_6891,126.99782294400448,37.56878587553209,주교동,을지로동,4.0,104,50.0,0.15585960737656157,0,41.752,1,4,9,20,0.0,4.0,0.0,10.437999999999995
NODE_6082,126.97697462283799,37.55755611728457,남창동,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,1,0,0,0,0.0,2.0,0.0,7.828499999999998
NODE_122275,127.00025386481279,37.566657612697384,을지로5가,을지로동,3.0,104,50.0,0.15585960737656157,0,31.314,1,0,0,0,0.0,2.0,0.0,7.828499999999998
NODE_6084,126.97654070912051,37.55703424628606,남창동,회현동,2.0,104,50.0,0.29465968586387437,0,20.876,1,0,0,0,0.0,2.0,0.0,5.218999999999998
NODE_125895,127.01132222274043,37.55370168943821,신당동,청구동,2.0,104,60.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,3.0,0.0,5.218999999999998
NODE_122781,126.9807695416317,37.56184321742557,남대문로3가,회현동,2.0,104,50.0,0.29465968586387437,0,20.876,1,0,0,1,0.0,4.0,0.0,5.218999999999998
NODE_125787,127.00755498116764,37.56633468854833,을지로6가,광희동,1.0,104,50.0,0.18015591778880227,0,10.438,1,0,0,0,0.0,3.0,0.0,2.609499999999999
NODE_125786,127.00766709504818,37.566217966300464,을지로6가,광희동,1.0,104,50.0,0.18015591778880227,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999
NODE_6122,126.97831673160553,37.55882879568618,남창동,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,1,0,0,0,0.0,2.0,0.0,7.828499999999998
NODE_6123,126.97854962827917,37.55867779506991,남창동,회현동,3.0,104,50.0,0.29465968586387437,0,31.314,1,0,0,0,0.0,2.0,0.0,7.828499999999998
NODE_123602,127.00457950632574,37.56944032599578,방산동,을지로동,2.0,104,30.0,0.15585960737656157,0,20.876,0,1,7,79,0.2857142857142857,,0.0,5.218999999999998
NODE_122543,126.98945099316616,37.56610329705298,을지로2가,명동,3.0,104,50.0,0.2357627618766598,0,31.314,1,0,0,0,0.0,4.0,0.0,7.828499999999998
NODE_6127,126.98003559481428,37.55968043293475,회현동1가,회현동,2.0,104,50.0,0.29465968586387437,0,20.876,1,0,0,0,0.0,3.0,0.0,5.218999999999998
NODE_122040,126.99039010819189,37.56288057457944,충무로3가,필동,1.0,104,30.0,0.18382769695824674,0,10.438,0,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_122039,126.99013700905783,37.56370671338498,저동2가,을지로동,1.0,104,30.0,0.15585960737656157,0,10.438,0,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_122035,126.99024348975543,37.562873696960985,충무로2가,명동,1.0,104,30.0,0.2357627618766598,0,10.438,0,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_122031,126.99041312988321,37.562704359551816,충무로3가,필동,1.0,104,30.0,0.18382769695824674,0,10.438,0,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_6137,126.97610040165176,37.55854916686609,남창동,회현동,2.0,104,50.0,0.29465968586387437,0,20.876,1,0,0,0,0.0,2.0,0.0,5.218999999999998
NODE_7240,126.99646633579928,37.55970614712988,필동3가,필동,1.0,104,30.0,0.18382769695824674,0,10.438,0,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_7246,126.99635421598653,37.55978624235325,필동3가,필동,1.0,104,30.0,0.18382769695824674,0,10.438,0,0,0,0,0.0,2.0,0.0,2.609499999999999
NODE_115695,126.9633464328896,37.559085990045865,중림동,중림동,1.0,104,50.0,0.1901991313611407,0,10.438,1,6,19,52,0.7368421052631579,2.0,0.0,2.609499999999999
NODE_98363,126.96924140768652,37.56181789160149,의주로2가,중림동,2.0,104,50.0,0.1901991313611407,0,20.876,1,7,22,37,0.45454545454545453,3.0,0.0,5.218999999999998
