run_label,group,crosswalk_id,seed,scenario,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,surrounding_lane_count,vehicle_bbox_coverage,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_coverage_ratio,accident_risk_estimate,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
baseline_15,generated_signal_7,LINK_212169,15.0,baseline,1383.337,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,34.35,98.9,0.0,7.0,3480.0,3480.0,1.0,1.0,16621.0,872.0,3469.0,,,,0.5764127550354549,0.0,0.0,528.0,6.405086915682889,145.54797547187863,34.73015597920278,41.721311475409834,629.0,3469.0,21.0,1.0,20.0,12.0,2.0,6.0,14.0,140.0,280.0,0.0,0.0,1.704999999999999,2.0,1.3,0.0,0.0,0.0,0.0,0.0,34.35,,34.73015597920278,,,,1.3,1.3,0.0,0.0,0.0
smart_15,generated_signal_7,LINK_212169,15.0,smart,1370.811,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,34.83,93.5,1.0,7.0,3480.0,3480.0,1.0,1.0,16621.0,872.0,3469.0,,,,0.5757602122939053,0.0,0.0,527.0,6.598110298168581,145.18504006617312,35.136283891547045,39.55737704918032,603.0,3469.0,21.0,1.0,20.0,12.0,2.0,6.0,14.0,140.0,280.0,0.0,0.0,1.704999999999999,2.0,1.3,0.0,0.0,0.0,0.0,0.0,34.83,,35.136283891547045,,,,1.3,1.3,0.0,1.0,5.0
baseline_16,generated_signal_7,LINK_212169,16.0,baseline,1373.007,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,47.76,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16564.0,842.0,3467.0,,,,0.57362857267151,0.0,0.0,526.0,4.738551306271441,167.31674146231407,48.26306161745829,64.45901639344262,603.0,3467.0,21.0,1.0,20.0,17.0,1.0,2.0,18.0,180.0,360.0,0.0,0.0,0.5800000000000004,2.0,1.75,0.0,0.0,0.0,0.0,0.0,47.76,,48.26306161745829,,,,1.75,1.75,0.0,0.0,0.0
smart_16,generated_signal_7,LINK_212169,16.0,smart,1400.911,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,39.99,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16564.0,841.0,3465.0,,,,0.5742376125636229,0.0,0.0,536.0,5.5311058722977275,162.13482211293913,40.06363636363636,50.049180327868854,692.0,3465.0,21.0,1.0,20.0,17.0,1.0,2.0,18.0,180.0,360.0,0.0,0.0,0.5800000000000004,2.0,1.75,0.0,0.0,0.0,0.0,0.0,39.99,,40.06363636363636,,,,1.75,1.75,0.0,1.0,5.0
baseline_17,generated_signal_7,LINK_212169,17.0,baseline,1391.036,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,45.41,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16565.0,823.0,3462.0,,,,0.5711489102536216,0.0,0.0,466.0,4.520852905435726,160.87402679161366,46.10033676333021,55.14754098360656,608.0,3462.0,21.0,1.0,20.0,16.0,1.0,3.0,17.0,170.0,340.0,0.0,0.0,0.914999999999997,2.0,1.65,0.0,0.0,0.0,0.0,0.0,45.41,,46.10033676333021,,,,1.65,1.65,0.0,0.0,0.0
smart_17,generated_signal_7,LINK_212169,17.0,smart,1412.545,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,41.08,99.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16565.0,846.0,3463.0,,,,0.5730630356288337,0.0,0.0,472.0,5.737149865235148,154.65661756576907,41.51264681208053,41.73770491803279,584.0,3463.0,21.0,1.0,20.0,16.0,1.0,3.0,17.0,170.0,340.0,0.0,0.0,0.914999999999997,2.0,1.65,0.0,0.0,0.0,0.0,0.0,41.08,,41.51264681208053,,,,1.65,1.65,0.0,1.0,5.0
baseline_18,generated_signal_7,LINK_212169,18.0,baseline,1362.679,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,39.92,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16466.0,856.0,3466.0,,,,0.5702788532648888,0.0,0.0,463.0,5.977468302039001,154.2238783905321,40.24772106700273,40.73770491803279,534.0,3466.0,21.0,1.0,20.0,7.0,2.0,11.0,9.0,90.0,180.0,0.0,0.0,5.989999999999994,2.0,0.8,0.0,0.0,0.0,0.0,0.0,39.92,,40.24772106700273,,,,0.8,0.8,0.0,0.0,0.0
smart_18,generated_signal_7,LINK_212169,18.0,smart,1403.292,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,41.35,99.9,1.0,7.0,3480.0,3480.0,1.0,1.0,16466.0,858.0,3467.0,,,,0.5707138817592552,0.0,0.0,454.0,5.710531661031652,156.11107323062694,41.92129570237332,41.01639344262295,547.0,3467.0,21.0,1.0,20.0,7.0,2.0,11.0,9.0,90.0,180.0,0.0,0.0,5.989999999999994,2.0,0.8,0.0,0.0,0.0,0.0,0.0,41.35,,41.92129570237332,,,,0.8,0.8,0.0,1.0,5.0
baseline_19,generated_signal_7,LINK_212169,19.0,baseline,1411.167,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,35.15,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16559.0,851.0,3467.0,,,,0.577108800626441,0.0,0.0,502.0,5.780705174286695,156.9049988379143,35.55239641015849,41.0655737704918,592.0,3467.0,21.0,1.0,20.0,15.0,3.0,2.0,18.0,180.0,360.0,0.0,0.0,0.7899999999999991,2.0,1.65,0.0,0.0,0.0,0.0,0.0,35.15,,35.55239641015849,,,,1.65,1.65,0.0,0.0,0.0
smart_19,generated_signal_7,LINK_212169,19.0,smart,1380.596,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,36.98,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16559.0,831.0,3466.0,,,,0.5768042806803846,0.0,0.0,475.0,5.593124014698764,155.2874838447535,37.15546970313135,38.721311475409834,568.0,3466.0,21.0,1.0,20.0,15.0,3.0,2.0,18.0,180.0,360.0,0.0,0.0,0.7899999999999991,2.0,1.65,0.0,0.0,0.0,0.0,0.0,36.98,,37.15546970313135,,,,1.65,1.65,0.0,1.0,5.0
baseline_20,generated_signal_7,LINK_212169,20.0,baseline,1391.637,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,39.89,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16557.0,854.0,3465.0,,,,0.5734980641232,0.0,0.0,480.0,5.431105205245615,158.24603037057753,40.044904973716136,43.75409836065574,596.0,3465.0,21.0,1.0,20.0,20.0,0.0,0.0,20.0,200.0,400.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,39.89,,40.044904973716136,,,,2.0,2.0,0.0,0.0,0.0
smart_20,generated_signal_7,LINK_212169,20.0,smart,1370.639,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,39.36,98.9,1.0,7.0,3480.0,3480.0,1.0,1.0,16557.0,854.0,3464.0,,,,0.5739765954670031,0.0,0.0,475.0,5.593186464433669,158.5273919764498,39.63708094848732,41.721311475409834,615.0,3464.0,21.0,1.0,20.0,20.0,0.0,0.0,20.0,200.0,400.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,39.36,,39.63708094848732,,,,2.0,2.0,0.0,1.0,5.0
baseline_21,generated_signal_7,LINK_212169,21.0,baseline,1393.226,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,47.98,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16629.0,831.0,3464.0,,,,0.5775003262713708,0.0,0.0,350.0,4.264142424658845,168.7787792772849,48.52365468284864,45.0,490.0,3464.0,21.0,1.0,20.0,10.0,0.0,10.0,10.0,100.0,200.0,0.0,0.0,4.6249999999999964,2.0,1.0,0.0,0.0,0.0,0.0,0.0,47.98,,48.52365468284864,,,,1.0,1.0,0.0,0.0,0.0
smart_21,generated_signal_7,LINK_212169,21.0,smart,1374.863,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,48.8,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16629.0,829.0,3464.0,,,,0.5765867664332014,0.0,0.0,350.0,4.282953785224257,168.14353267325043,49.071154723870386,44.950819672131146,501.0,3464.0,21.0,1.0,20.0,10.0,0.0,10.0,10.0,100.0,200.0,0.0,0.0,4.6249999999999964,2.0,1.0,0.0,0.0,0.0,0.0,0.0,48.8,,49.071154723870386,,,,1.0,1.0,0.0,1.0,5.0
baseline_22,generated_signal_7,LINK_212169,22.0,baseline,1382.165,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,44.47,93.5,0.0,7.0,3480.0,3480.0,1.0,1.0,16619.0,830.0,3468.0,,,,0.5726280071344673,0.0,0.0,405.0,4.3222098525342485,165.848359715296,44.7257790368272,47.80327868852459,636.0,3468.0,21.0,1.0,20.0,20.0,0.0,0.0,20.0,200.0,400.0,0.0,0.0,0.0199999999999995,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44.47,,44.7257790368272,,,,2.0,2.0,0.0,0.0,0.0
smart_22,generated_signal_7,LINK_212169,22.0,smart,1403.218,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,44.38,99.9,1.0,7.0,3480.0,3480.0,1.0,1.0,16619.0,839.0,3470.0,,,,0.5727585156827772,0.0,0.0,402.0,4.425872498117093,166.15373803936353,44.527960927960926,46.59016393442623,629.0,3470.0,21.0,1.0,20.0,20.0,0.0,0.0,20.0,200.0,400.0,0.0,0.0,0.0199999999999995,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44.38,,44.527960927960926,,,,2.0,2.0,0.0,1.0,5.0
baseline_23,generated_signal_7,LINK_212169,23.0,baseline,1342.62,600.0,0.0,0.1,5.0,6000.0,290.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,45.64,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16603.0,902.0,3471.0,,,,0.5748466524557359,0.0,0.0,496.0,4.6950865491582485,174.98575650679194,46.44704803202135,60.114754098360656,686.0,3471.0,21.0,1.0,20.0,18.0,2.0,0.0,20.0,200.0,400.0,0.0,0.0,0.2700000000000003,2.0,1.9,0.0,0.0,0.0,0.0,0.0,45.64,,46.44704803202135,,,,1.9,1.9,0.0,0.0,0.0
