run_label,group,crosswalk_id,seed,scenario,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,surrounding_lane_count,vehicle_bbox_coverage,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_coverage_ratio,accident_risk_estimate,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
baseline_1,p1_p4_recovery_6,NODE_6342,1.0,baseline,1420.494,600.0,0.0,0.1,9.0,6000.0,1309.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,23.38,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16427.0,850.0,3466.0,,,,0.5719754643929177,0.0,0.0,591.0,7.18550696855881,129.42108617030092,23.681482444733422,21.9344262295082,562.0,3466.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,26.31578947368421,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.38,,23.681482444733422,,,,1.0,1.0,0.0,0.0,0.0
smart_1,p1_p4_recovery_6,NODE_6342,1.0,smart,1387.189,600.0,0.0,0.1,9.0,6000.0,497.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,22.71,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16427.0,866.0,3466.0,,,,0.5734545612737635,0.0,0.0,579.0,7.206297799260815,125.62509091115436,22.9021106064654,20.262295081967213,535.0,3466.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,26.31578947368421,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.71,,22.9021106064654,,,,1.0,1.0,0.0,1.0,5.0
baseline_2,p1_p4_recovery_6,NODE_6342,2.0,baseline,1437.237,600.0,0.0,0.1,9.0,6000.0,1309.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,25.16,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16742.0,806.0,3463.0,,,,0.5787619089050333,0.0,0.0,523.0,6.42942898448916,147.6590061351813,25.85013509456619,21.524590163934427,426.0,3463.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,26.31578947368421,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.16,,25.85013509456619,,,,1.0,1.0,0.0,0.0,0.0
smart_2,p1_p4_recovery_6,NODE_6342,2.0,smart,1430.349,600.0,0.0,0.1,9.0,6000.0,497.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,21.78,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16742.0,791.0,3460.0,,,,0.576021229390525,0.0,0.0,559.0,7.377429873775911,142.53990656483936,22.58248397924931,19.704918032786885,399.0,3460.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,26.31578947368421,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.78,,22.58248397924931,,,,1.0,1.0,0.0,1.0,5.0
baseline_3,p1_p4_recovery_6,NODE_6342,3.0,baseline,1363.091,600.0,0.0,0.1,9.0,6000.0,1309.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,30.15,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16585.0,906.0,3468.0,,,,0.5817201026667247,0.0,0.0,576.0,6.313271666732733,135.54164475461886,30.476958083832336,28.18032786885246,508.0,3468.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,26.31578947368421,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.15,,30.476958083832336,,,,1.0,1.0,0.0,0.0,0.0
smart_3,p1_p4_recovery_6,NODE_6342,3.0,smart,1331.712,600.0,0.0,0.1,9.0,6000.0,497.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,14.38,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16585.0,920.0,3467.0,,,,0.5831121938486971,0.0,0.0,550.0,9.070991041007552,100.80872990499375,14.798787470528795,11.901639344262296,383.0,3467.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,26.31578947368421,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.38,,14.798787470528795,,,,1.0,1.0,0.0,1.0,5.0
baseline_4,p1_p4_recovery_6,NODE_6342,4.0,baseline,1395.202,600.0,0.0,0.1,9.0,6000.0,1309.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,18.47,99.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16555.0,851.0,3470.0,,,,0.5754556923478488,0.0,0.0,629.0,7.974505150132595,127.4283181118498,18.75128345166576,17.42622950819672,524.0,3470.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,26.31578947368421,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.47,,18.75128345166576,,,,1.0,1.0,0.0,0.0,0.0
smart_4,p1_p4_recovery_6,NODE_6342,4.0,smart,1413.728,600.0,0.0,0.1,9.0,6000.0,497.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,14.58,79.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16555.0,888.0,3469.0,,,,0.5767172749815113,0.0,0.0,627.0,8.433988012665532,124.51868179689905,14.912562518387762,14.049180327868852,446.0,3469.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,26.31578947368421,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.58,,14.912562518387762,,,,1.0,1.0,0.0,1.0,5.0
baseline_5,p1_p4_recovery_6,NODE_6342,5.0,baseline,1382.415,600.0,0.0,0.1,9.0,6000.0,1309.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,18.67,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16582.0,890.0,3464.0,,,,0.5788924174533432,0.0,0.0,551.0,8.118475822226637,114.7053867046956,18.865456745311555,16.049180327868854,371.0,3464.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,26.31578947368421,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.67,,18.865456745311555,,,,1.0,1.0,0.0,0.0,0.0
smart_5,p1_p4_recovery_6,NODE_6342,5.0,smart,1402.311,600.0,0.0,0.1,9.0,6000.0,497.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,19.16,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16582.0,901.0,3464.0,,,,0.5793709487971462,0.0,0.0,522.0,8.03663682673812,108.29580557649356,19.79555412371134,16.65573770491803,379.0,3464.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,26.31578947368421,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.16,,19.79555412371134,,,,1.0,1.0,0.0,1.0,5.0
