run_label,group,crosswalk_id,seed,scenario,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,surrounding_lane_count,vehicle_bbox_coverage,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_coverage_ratio,accident_risk_estimate,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
baseline_1,generated_signal_7,NODE_6123,1.0,baseline,1410.174,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,42.45,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16421.0,872.0,3465.0,,,,0.5731935441771436,0.0,0.0,492.0,6.148307503830389,159.67488606588998,42.76227683259819,44.47540983606557,524.0,3465.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,125.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42.45,,42.76227683259819,,,,2.0,2.0,0.0,0.0,0.0
smart_1,generated_signal_7,NODE_6123,1.0,smart,1386.063,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,43.48,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16421.0,832.0,3468.0,,,,0.5714099273502414,0.0,0.0,482.0,6.407003271616389,160.7857517747579,43.71046485515383,40.55737704918032,483.0,3468.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,125.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,43.48,,43.71046485515383,,,,2.0,2.0,0.0,1.0,5.0
baseline_2,generated_signal_7,NODE_6123,2.0,baseline,1431.913,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,47.32,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16737.0,785.0,3460.0,,,,0.5711489102536216,0.0,0.0,474.0,4.969905078525796,180.66232096357484,47.83774327122153,50.90163934426229,520.0,3460.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,125.0,0.0,0.0,0.0299999999999997,2.0,2.0,0.0,0.0,0.0,0.0,0.0,47.32,,47.83774327122153,,,,2.0,2.0,0.0,0.0,0.0
smart_2,generated_signal_7,NODE_6123,2.0,smart,1421.111,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,44.21,98.9,1.0,7.0,3480.0,3480.0,1.0,1.0,16737.0,799.0,3459.0,,,,0.5732370470265803,0.0,0.0,452.0,6.131235324663337,170.58533917016817,44.90039751552794,38.049180327868854,437.0,3459.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,125.0,0.0,0.0,0.0299999999999997,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44.21,,44.90039751552794,,,,2.0,2.0,0.0,1.0,5.0
baseline_3,generated_signal_7,NODE_6123,3.0,baseline,1379.371,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,44.9,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16583.0,931.0,3466.0,,,,0.5842432679340497,0.0,0.0,451.0,5.466778480771267,157.71704744907538,45.300481209899175,43.885245901639344,465.0,3466.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,125.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44.9,,45.300481209899175,,,,2.0,2.0,0.0,0.0,0.0
smart_3,generated_signal_7,NODE_6123,3.0,smart,1361.834,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,42.92,93.6,1.0,7.0,3480.0,3480.0,1.0,1.0,16583.0,925.0,3468.0,,,,0.5835907251925001,0.0,0.0,461.0,5.850672773456853,157.7357655743967,43.39743293246993,39.540983606557376,519.0,3468.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,125.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42.92,,43.39743293246993,,,,2.0,2.0,0.0,1.0,5.0
baseline_4,generated_signal_7,NODE_6123,4.0,baseline,1387.807,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,39.23,96.2,0.0,7.0,3480.0,3480.0,1.0,1.0,16554.0,874.0,3469.0,,,,0.5757167094444686,0.0,0.0,510.0,6.024236312492579,157.8775862998444,39.84480560866794,40.885245901639344,518.0,3469.0,21.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,4.900000000000006,8.050000000000006,14.200000000000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.23,,39.84480560866794,,,,0.0,0.0,0.0,0.0,0.0
smart_4,generated_signal_7,NODE_6123,4.0,smart,1409.761,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,40.83,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16554.0,902.0,3472.0,,,,0.5773263148736242,0.0,0.0,517.0,5.622761231288514,161.98579576797908,41.52600321027287,44.65573770491803,575.0,3472.0,21.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,4.900000000000006,8.050000000000006,14.200000000000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.83,,41.52600321027287,,,,0.0,0.0,0.0,1.0,5.0
baseline_5,generated_signal_7,NODE_6123,5.0,baseline,1366.209,600.0,0.0,0.1,5.0,6000.0,44.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,40.15,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16584.0,887.0,3466.0,,,,0.5785443946578501,0.0,0.0,427.0,6.496930202204507,146.02686235784898,40.79863229879011,34.0655737704918,414.0,3466.0,21.0,1.0,10.0,8.0,1.0,1.0,9.0,180.0,112.5,0.0,0.0,0.8100000000000008,2.0,1.7,0.0,0.0,0.0,0.0,0.0,40.15,,40.79863229879011,,,,1.7,1.7,0.0,0.0,0.0
smart_5,generated_signal_7,NODE_6123,5.0,smart,1390.261,600.0,0.0,0.1,5.0,6000.0,44.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,40.49,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16584.0,888.0,3465.0,,,,0.5780658633140471,0.0,0.0,421.0,6.382676727117196,146.16728796244084,40.85209596625363,33.622950819672134,444.0,3465.0,21.0,1.0,10.0,8.0,1.0,1.0,9.0,180.0,112.5,0.0,0.0,0.8100000000000008,2.0,1.7,0.0,0.0,0.0,0.0,0.0,40.49,,40.85209596625363,,,,1.7,1.7,0.0,1.0,5.0
baseline_6,generated_signal_7,NODE_6123,6.0,baseline,1356.427,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,39.34,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16566.0,883.0,3470.0,,,,0.576151737938835,0.0,0.0,501.0,5.611234572524355,156.50564950877828,39.88579521611415,41.295081967213115,609.0,3470.0,21.0,1.0,10.0,7.0,2.0,1.0,9.0,180.0,112.5,0.0,0.0,0.9799999999999954,2.0,1.6,0.0,0.0,0.0,0.0,0.0,39.34,,39.88579521611415,,,,1.6,1.6,0.0,0.0,0.0
smart_6,generated_signal_7,NODE_6123,6.0,smart,1380.881,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,39.74,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16566.0,881.0,3470.0,,,,0.5779788576151738,0.0,0.0,500.0,5.620897149335075,159.18828355954196,40.18709343277398,41.44262295081968,657.0,3470.0,21.0,1.0,10.0,7.0,2.0,1.0,9.0,180.0,112.5,0.0,0.0,0.9799999999999954,2.0,1.6,0.0,0.0,0.0,0.0,0.0,39.74,,40.18709343277398,,,,1.6,1.6,0.0,1.0,5.0
baseline_7,generated_signal_7,NODE_6123,7.0,baseline,1383.062,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,39.29,100.0,0.0,7.0,3480.0,3480.0,1.0,1.0,16574.0,862.0,3466.0,,,,0.5729760299299604,0.0,0.0,481.0,6.459813818273106,146.70595663263896,39.58324273221461,37.295081967213115,450.0,3466.0,21.0,1.0,10.0,1.0,0.0,9.0,1.0,20.0,12.5,1.1999999999999886,2.9999999999999885,9.509999999999994,2.0,0.2,0.0,0.0,0.0,0.0,0.0,39.29,,39.58324273221461,,,,0.2,0.2,0.0,0.0,0.0
smart_7,generated_signal_7,NODE_6123,7.0,smart,1359.198,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,39.51,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16574.0,863.0,3464.0,,,,0.5714534301996781,0.0,0.0,483.0,6.91267019520299,148.51783912865855,40.03073047858942,34.16393442622951,427.0,3464.0,21.0,1.0,10.0,1.0,0.0,9.0,1.0,20.0,12.5,1.1999999999999886,2.9999999999999885,9.519999999999992,2.0,0.2,0.0,0.0,0.0,0.0,0.0,39.51,,40.03073047858942,,,,0.2,0.2,0.0,1.0,5.0
baseline_8,generated_signal_7,NODE_6123,8.0,baseline,1397.127,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,43.44,99.9,0.0,7.0,3480.0,3480.0,1.0,1.0,16616.0,856.0,3464.0,,,,0.5729760299299604,0.0,0.0,484.0,6.003763876228005,159.9902203006707,43.548611111111114,40.622950819672134,449.0,3464.0,21.0,1.0,10.0,2.0,2.0,6.0,4.0,80.0,50.0,0.0,0.0,3.899999999999997,2.0,0.6,0.0,0.0,0.0,0.0,0.0,43.44,,43.548611111111114,,,,0.6,0.6,0.0,0.0,0.0
smart_8,generated_signal_7,NODE_6123,8.0,smart,1363.202,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,43.78,100.0,1.0,7.0,3480.0,3480.0,1.0,1.0,16616.0,842.0,3464.0,,,,0.5730630356288337,0.0,0.0,485.0,6.013689503772,162.04778568422375,43.88824895494658,40.14754098360656,469.0,3464.0,21.0,1.0,10.0,2.0,2.0,6.0,4.0,80.0,50.0,0.0,0.0,3.899999999999997,2.0,0.6,0.0,0.0,0.0,0.0,0.0,43.78,,43.88824895494658,,,,0.6,0.6,0.0,1.0,5.0
baseline_9,generated_signal_7,NODE_6123,9.0,baseline,1366.647,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,43.44,99.9,0.0,7.0,3480.0,3480.0,1.0,1.0,16612.0,962.0,3471.0,,,,0.5819376169139079,0.0,0.0,495.0,6.174168236584888,170.0030649729038,43.81633114679936,40.59016393442623,466.0,3471.0,21.0,1.0,10.0,10.0,0.0,0.0,10.0,200.0,125.0,0.0,0.0,0.2899999999999991,2.0,2.0,0.0,0.0,0.0,0.0,0.0,43.44,,43.81633114679936,,,,2.0,2.0,0.0,0.0,0.0
