seed,scenario,sim_duration,scenario_name,demand_profile,batch_network_file,net_sha256,generated_vehicle_route_file,vehicle_route_sha256,pedestrian_route_file,pedestrian_route_sha256
5,baseline,600,main_realistic_stress,main_realistic_stress,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed05/demand_vehicle.rou.xml,3542da40b64d292d81015ba38c5d1df2b3097f4911991da5c5e8319218014546,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed05/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482
5,smart,600,main_realistic_stress,main_realistic_stress,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed05/demand_vehicle.rou.xml,3542da40b64d292d81015ba38c5d1df2b3097f4911991da5c5e8319218014546,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed05/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482
