run_label,group,crosswalk_id,seed,scenario,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,surrounding_lane_count,vehicle_bbox_coverage,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_coverage_ratio,accident_risk_estimate,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
baseline_1,p1_p4_recovery_6,NODE_122781,1.0,baseline,1420.494,600.0,0.0,0.1,4.0,6000.0,1457.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,23.42,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16427.0,850.0,3466.0,,,,0.5719754643929177,0.0,0.0,592.0,7.511114707077639,128.0337623717337,23.663444186646043,21.60655737704918,551.0,3466.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,38.46153846153846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.42,,23.663444186646043,,,,1.0,1.0,0.0,0.0,0.0
smart_1,p1_p4_recovery_6,NODE_122781,1.0,smart,1387.189,600.0,0.0,0.1,4.0,6000.0,1501.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,22.63,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16427.0,866.0,3466.0,,,,0.5734545612737635,0.0,0.0,579.0,7.55730212246441,123.23645704806862,22.76645384410748,19.75409836065574,522.0,3466.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,38.46153846153846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.63,,22.76645384410748,,,,1.0,1.0,0.0,1.0,5.0
baseline_2,p1_p4_recovery_6,NODE_122781,2.0,baseline,1437.237,600.0,0.0,0.1,4.0,6000.0,1457.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,21.73,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16742.0,806.0,3463.0,,,,0.5787619089050333,0.0,0.0,516.0,7.356313066733216,140.6727008988295,22.232827324478183,17.295081967213115,405.0,3463.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,38.46153846153846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.73,,22.232827324478183,,,,1.0,1.0,0.0,0.0,0.0
smart_2,p1_p4_recovery_6,NODE_122781,2.0,smart,1430.349,600.0,0.0,0.1,4.0,6000.0,1501.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,20.68,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16742.0,791.0,3460.0,,,,0.576021229390525,0.0,0.0,555.0,8.039191775783749,138.64273800273295,21.30291201982652,17.442622950819672,380.0,3460.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,38.46153846153846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.68,,21.30291201982652,,,,1.0,1.0,0.0,1.0,5.0
baseline_3,p1_p4_recovery_6,NODE_122781,3.0,baseline,1363.091,600.0,0.0,0.1,4.0,6000.0,1457.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,30.02,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16585.0,906.0,3468.0,,,,0.5817201026667247,0.0,0.0,580.0,6.598088451967026,133.8703049384533,30.23486779981114,28.0655737704918,502.0,3468.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,38.46153846153846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.02,,30.23486779981114,,,,1.0,1.0,0.0,0.0,0.0
smart_3,p1_p4_recovery_6,NODE_122781,3.0,smart,1331.712,600.0,0.0,0.1,4.0,6000.0,1501.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,14.45,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16585.0,920.0,3467.0,,,,0.5831121938486971,0.0,0.0,556.0,9.225263165894468,100.80769207147964,14.8657152124554,11.885245901639344,383.0,3467.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,38.46153846153846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.45,,14.8657152124554,,,,1.0,1.0,0.0,1.0,5.0
baseline_4,p1_p4_recovery_6,NODE_122781,4.0,baseline,1395.202,600.0,0.0,0.1,4.0,6000.0,1457.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,18.45,99.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16555.0,851.0,3470.0,,,,0.5754556923478488,0.0,0.0,632.0,8.106323165381601,127.59331775941024,18.709533954727032,17.40983606557377,523.0,3470.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,38.46153846153846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.45,,18.709533954727032,,,,1.0,1.0,0.0,0.0,0.0
smart_4,p1_p4_recovery_6,NODE_122781,4.0,smart,1413.728,600.0,0.0,0.1,4.0,6000.0,1501.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,14.75,79.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16555.0,888.0,3469.0,,,,0.5767172749815113,0.0,0.0,630.0,8.53664785066968,124.8674187246787,15.049526813880128,14.065573770491802,445.0,3469.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,38.46153846153846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.75,,15.049526813880128,,,,1.0,1.0,0.0,1.0,5.0
baseline_5,p1_p4_recovery_6,NODE_122781,5.0,baseline,1382.415,600.0,0.0,0.1,4.0,6000.0,1457.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,18.57,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16582.0,890.0,3464.0,,,,0.5788924174533432,0.0,0.0,555.0,8.461577245887435,111.72168521357828,18.814765506807863,15.508196721311476,360.0,3464.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,38.46153846153846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.57,,18.814765506807863,,,,1.0,1.0,0.0,0.0,0.0
smart_5,p1_p4_recovery_6,NODE_122781,5.0,smart,1402.311,600.0,0.0,0.1,4.0,6000.0,1501.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,17.33,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16582.0,901.0,3464.0,,,,0.5793709487971462,0.0,0.0,518.0,8.619901994140333,103.3074468923374,17.81481604242625,14.049180327868852,363.0,3464.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,38.46153846153846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.33,,17.81481604242625,,,,1.0,1.0,0.0,1.0,5.0
