crosswalk_id,original_rank,real_lon,real_lat,current_sumo_lon,current_sumo_lat,generated_lon,generated_lat,mapping_distance_m,failure_category,nearest_tls_id,nearest_tls_distance_m,nearby_node_id,nearby_node_distance_m,candidate_edge_id,candidate_edge_distance_m,candidate_edge_function,candidate_edge_from_node,candidate_edge_to_node,candidate_edge_angle,candidate_rank,suggested_pair_rank,note
NODE_10067,23,126.9801621512504,37.559428715703774,126.98193142986533,37.560224687045206,,,179.32,LOCATION_TOO_FAR,11203052960,179.929,7297194442,15.328,781586711#1,16.994,normal,7297194442,7297194402,263.19,7,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_10067,23,126.9801621512504,37.559428715703774,126.98193142986533,37.560224687045206,,,179.32,LOCATION_TOO_FAR,11203052960,179.929,7297194442,15.328,781586712#3,17.547,normal,7297194402,7297194442,83.19,8,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
LINK_107613,25,126.98093374889024,37.55486436310108,126.98209808402038,37.55225964125623,,,307.281,MANUAL_REVIEW_NEEDED,7265413652,57.7,10253014042,4.35,1120976138#0,2.972,normal,10253014042,10253014031,279.22,1,1,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
LINK_107613,25,126.98093374889024,37.55486436310108,126.98209808402038,37.55225964125623,,,307.281,MANUAL_REVIEW_NEEDED,7265413652,57.7,10253014042,4.35,428544129#7,2.982,normal,2457731072,10253014042,356.91,2,1,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
LINK_107613,25,126.98093374889024,37.55486436310108,126.98209808402038,37.55225964125623,,,307.281,MANUAL_REVIEW_NEEDED,7265413652,57.7,10253014042,4.35,428544129#8,6.342,normal,10253014042,10253014033,119.41,3,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
LINK_107613,25,126.98093374889024,37.55486436310108,126.98209808402038,37.55225964125623,,,307.281,MANUAL_REVIEW_NEEDED,7265413652,57.7,10253014031,7.313,37399713#3,8.277,normal,10253014059,10253014031,35.74,4,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
LINK_107613,25,126.98093374889024,37.55486436310108,126.98209808402038,37.55225964125623,,,307.281,MANUAL_REVIEW_NEEDED,7265413652,57.7,10253014031,7.313,244399271#1,9.624,normal,10253014031,436830990,14.99,5,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
LINK_107613,25,126.98093374889024,37.55486436310108,126.98209808402038,37.55225964125623,,,307.281,MANUAL_REVIEW_NEEDED,7265413652,57.7,10253014031,7.313,1120976138#1,11.696,normal,10253014031,10253014030,277.76,6,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
LINK_107613,25,126.98093374889024,37.55486436310108,126.98209808402038,37.55225964125623,,,307.281,MANUAL_REVIEW_NEEDED,7265413652,57.7,10253014030,13.926,1120976139#3,12.952,normal,2457731044,10253014030,20.52,7,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
LINK_107613,25,126.98093374889024,37.55486436310108,126.98209808402038,37.55225964125623,,,307.281,MANUAL_REVIEW_NEEDED,7265413652,57.7,10253014030,13.926,1120976139#4,14.988,normal,10253014030,10253014044,356.98,8,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8382,26,127.01064681840046,37.55448671961763,127.01140630992415,37.553830883675815,,,98.998,MANUAL_REVIEW_NEEDED,1936511299,106.638,436868241,1790.141,469657938#1,7.454,normal,436868241,355173400,63.44,1,1,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8382,26,127.01064681840046,37.55448671961763,127.01140630992415,37.553830883675815,,,98.998,MANUAL_REVIEW_NEEDED,1936511299,106.638,3846603515,22.807,913718470,9.247,normal,3846603515,8487771037,353.57,2,1,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8382,26,127.01064681840046,37.55448671961763,127.01140630992415,37.553830883675815,,,98.998,MANUAL_REVIEW_NEEDED,1936511299,106.638,3849142982,17.238,-519097168#4,12.146,normal,1936511305,3849142982,303.49,3,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8382,26,127.01064681840046,37.55448671961763,127.01140630992415,37.553830883675815,,,98.998,MANUAL_REVIEW_NEEDED,1936511299,106.638,8793759530,1317.346,1262614123#2,12.204,normal,8793759530,4089815452,305.57,4,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8382,26,127.01064681840046,37.55448671961763,127.01140630992415,37.553830883675815,,,98.998,MANUAL_REVIEW_NEEDED,1936511299,106.638,3846603515,22.807,-218910324#0,13.553,normal,3846603515,1936511305,64.79,5,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8382,26,127.01064681840046,37.55448671961763,127.01140630992415,37.553830883675815,,,98.998,MANUAL_REVIEW_NEEDED,1936511299,106.638,3849142982,17.238,-519097168#3,16.71,normal,3849142982,8487771037,300.9,6,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8382,26,127.01064681840046,37.55448671961763,127.01140630992415,37.553830883675815,,,98.998,MANUAL_REVIEW_NEEDED,1936511299,106.638,3846603515,22.807,218910324#0,19.35,normal,1936511305,3846603515,244.79,7,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8382,26,127.01064681840046,37.55448671961763,127.01140630992415,37.553830883675815,,,98.998,MANUAL_REVIEW_NEEDED,1936511299,106.638,6041674976,3899.398,1259307343,19.485,normal,6041674976,6041675047,213.32,8,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8431,27,127.0103895931613,37.55483574401509,127.01140630992415,37.553830883675815,,,143.24,MANUAL_REVIEW_NEEDED,1936511299,150.89,1936511305,20.371,218681380#7,9.902,normal,3846603560,1936511305,298.53,1,1,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8431,27,127.0103895931613,37.55483574401509,127.01140630992415,37.553830883675815,,,143.24,MANUAL_REVIEW_NEEDED,1936511299,150.89,8793759530,1279.504,1262614123#2,10.653,normal,8793759530,4089815452,305.57,2,1,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8431,27,127.0103895931613,37.55483574401509,127.01140630992415,37.553830883675815,,,143.24,MANUAL_REVIEW_NEEDED,1936511299,150.89,3846603560,24.439,-381458583#0,15.257,normal,3846603531,3846603560,45.41,3,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
