sim_time,crosswalk_id,tls_id,ped_link_index,phase_index,phase_state,ped_link_state,ped_has_green,ped_has_red,pedestrian_only_phase,non_ped_green_count
17.0,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
17.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
17.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
17.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
17.5,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
17.5,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
17.5,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
17.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
17.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
18.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
18.0,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
18.0,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
18.0,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
18.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
18.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
18.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
18.5,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
18.5,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
18.5,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
18.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
18.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
19.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
19.0,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
19.0,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
19.0,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
19.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
19.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
19.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
19.5,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
19.5,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
19.5,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
19.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
19.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
20.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
20.0,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
20.0,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
20.0,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
20.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
20.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
20.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
20.5,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
20.5,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
20.5,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
20.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
20.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
21.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
21.0,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
21.0,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
21.0,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
21.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
21.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
21.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
21.5,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
21.5,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
21.5,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
21.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
21.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
22.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
22.0,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
22.0,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
22.0,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
22.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
22.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
22.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
22.5,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
22.5,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
22.5,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
22.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
22.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
23.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
23.0,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
23.0,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
23.0,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
23.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
23.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
23.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
23.5,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
23.5,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
23.5,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
23.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
23.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
24.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
24.0,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
24.0,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
24.0,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
24.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
24.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
24.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
24.5,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
24.5,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
24.5,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
24.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
24.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
25.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
25.0,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
25.0,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
25.0,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
25.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
25.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
25.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
25.5,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
25.5,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
25.5,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
25.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
25.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
26.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
26.0,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
26.0,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
26.0,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
26.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
26.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,False,9
26.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,True,False,11
26.5,NODE_122781,11203041635,4,0,GGGGr,r,False,True,False,4
26.5,NODE_14937,11139418723,2,0,GGr,r,False,True,False,2
26.5,NODE_5647,10974501473,4,0,GGGGr,r,False,True,False,4
26.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,True,False,9
