run_label,group,crosswalk_id,seed,scenario,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,surrounding_lane_count,vehicle_bbox_coverage,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_coverage_ratio,accident_risk_estimate,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
baseline_1,p1_p4_recovery_6,NODE_5647,1.0,baseline,1420.494,600.0,0.0,0.1,4.0,6000.0,307.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,35.03,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16427.0,850.0,3466.0,,,,0.5719754643929177,0.0,0.0,381.0,6.955950512147557,101.25408016493482,35.63611495844876,23.770491803278688,314.0,3466.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.03,,35.63611495844876,,,,1.0,1.0,0.0,0.0,0.0
smart_1,p1_p4_recovery_6,NODE_5647,1.0,smart,1387.189,600.0,0.0,0.1,4.0,6000.0,306.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,36.5,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16427.0,866.0,3466.0,,,,0.5734545612737635,0.0,0.0,395.0,6.320920738665945,105.8243589959116,37.06749585406302,26.81967213114754,342.0,3466.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.5,,37.06749585406302,,,,1.0,1.0,0.0,1.0,5.0
baseline_2,p1_p4_recovery_6,NODE_5647,2.0,baseline,1437.237,600.0,0.0,0.1,4.0,6000.0,307.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,47.61,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16742.0,806.0,3463.0,,,,0.5787619089050333,0.0,0.0,322.0,5.162825924643628,124.6044961718114,48.36974564926372,31.72131147540984,257.0,3463.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47.61,,48.36974564926372,,,,1.0,1.0,0.0,0.0,0.0
smart_2,p1_p4_recovery_6,NODE_5647,2.0,smart,1430.349,600.0,0.0,0.1,4.0,6000.0,306.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,46.2,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16742.0,791.0,3460.0,,,,0.576021229390525,0.0,0.0,323.0,5.2594035954651,122.7458301672432,46.80375811411001,30.39344262295082,262.0,3460.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.2,,46.80375811411001,,,,1.0,1.0,0.0,1.0,5.0
baseline_3,p1_p4_recovery_6,NODE_5647,3.0,baseline,1363.091,600.0,0.0,0.1,4.0,6000.0,307.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,34.29,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16585.0,906.0,3468.0,,,,0.5817201026667247,0.0,0.0,366.0,7.302511561848267,103.51767471048557,34.37457809694794,22.540983606557376,304.0,3468.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.29,,34.37457809694794,,,,1.0,1.0,0.0,0.0,0.0
smart_3,p1_p4_recovery_6,NODE_5647,3.0,smart,1331.712,600.0,0.0,0.1,4.0,6000.0,306.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,35.51,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16585.0,920.0,3467.0,,,,0.5831121938486971,0.0,0.0,367.0,7.126580987177745,105.853887490818,35.43063604240283,23.540983606557376,310.0,3467.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.51,,35.43063604240283,,,,1.0,1.0,0.0,1.0,5.0
baseline_4,p1_p4_recovery_6,NODE_5647,4.0,baseline,1395.202,600.0,0.0,0.1,4.0,6000.0,307.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,38.7,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16555.0,851.0,3470.0,,,,0.5754556923478488,0.0,0.0,365.0,6.250021028876932,100.18561488209232,38.95713801288573,26.770491803278688,305.0,3470.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38.7,,38.95713801288573,,,,1.0,1.0,0.0,0.0,0.0
smart_4,p1_p4_recovery_6,NODE_5647,4.0,smart,1413.728,600.0,0.0,0.1,4.0,6000.0,306.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,44.0,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16555.0,888.0,3469.0,,,,0.5767172749815113,0.0,0.0,370.0,5.342744681422763,119.612008867065,44.28320497630331,33.622950819672134,337.0,3469.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,,44.28320497630331,,,,1.0,1.0,0.0,1.0,5.0
baseline_5,p1_p4_recovery_6,NODE_5647,5.0,baseline,1382.415,600.0,0.0,0.1,4.0,6000.0,307.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,44.68,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16582.0,890.0,3464.0,,,,0.5788924174533432,0.0,0.0,381.0,5.342691818263039,128.2561743638796,45.02865184351252,35.34426229508197,363.0,3464.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44.68,,45.02865184351252,,,,1.0,1.0,0.0,0.0,0.0
smart_5,p1_p4_recovery_6,NODE_5647,5.0,smart,1402.311,600.0,0.0,0.1,4.0,6000.0,306.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,51.65,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16582.0,901.0,3464.0,,,,0.5793709487971462,0.0,0.0,388.0,4.274171073344965,139.25257701256467,51.96755223110653,43.50819672131148,341.0,3464.0,125.0,1.0,5.0,5.0,0.0,0.0,5.0,100.0,35.714285714285715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51.65,,51.96755223110653,,,,1.0,1.0,0.0,1.0,5.0
