crosswalk_id,source_crosswalk_id,canonical_crosswalk_id,nearest_junction_id,tls_id_used,crossing_id,crossing_edge_id,ped_link_index,ped_link_indices,ped_depart_offset_sec,ped_repeat_count,ped_repeat_spacing_sec,route_from_edge,route_to_edge,source_file,batch_network_file,final_verdict,step_test_ok,controlled_links_count,crossing_inventory_used
NODE_8426,NODE_8426,NODE_8426,3849142980,3849142980,:3849142980_c0,:3849142980_c0,16,[16],0.0,5,1.5,920025287#2,920025287#3,generated_signal_candidate_table.csv,result/phase_next_top50_max_installation_recovery_20260516_002620/generated_signal_net_v1.net.xml,CANDIDATE_TABLE_READY_PENDING_SEED1_SMOKE,True,,False
