run_label,group,crosswalk_id,seed,scenario,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,surrounding_lane_count,vehicle_bbox_coverage,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_coverage_ratio,accident_risk_estimate,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
baseline_1,current_main_12,NODE_167173,1.0,baseline,1484.146,600.0,0.0,0.1,12.0,6000.0,436.0,10.0,10.0,5.0,0.0,0.0,,,40.59,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16427.0,831.0,3468.0,,,,0.5701483447165789,0.0,0.0,339.0,4.990009864304897,114.22790213227958,41.12347682119205,30.327868852459016,368.0,3468.0,167.0,1.0,10.0,10.0,0.0,0.0,10.0,100.0,250.0,0.0,0.0,0.0,1.0,1.0,,,,,,40.59,,41.12347682119205,,,,1.0,1.0,0.0,0.0,0.0
smart_1,current_main_12,NODE_167173,1.0,smart,1437.914,600.0,0.0,0.1,12.0,6000.0,437.0,10.0,10.0,5.0,0.0,0.0,,,32.38,100.0,1.0,12.0,3480.0,3480.0,1.0,1.0,16427.0,845.0,3467.0,,,,0.5727585156827772,0.0,0.0,333.0,6.412776066069746,95.40813505969965,33.05366705471478,22.114754098360656,363.0,3467.0,167.0,1.0,10.0,10.0,0.0,0.0,10.0,100.0,250.0,0.0,0.0,0.0,1.0,1.0,,,,,,32.38,,33.05366705471478,,,,1.0,1.0,0.0,1.0,5.0
baseline_2,current_main_12,NODE_167173,2.0,baseline,1466.22,600.0,0.0,0.1,12.0,6000.0,436.0,10.0,10.0,5.0,0.0,0.0,,,47.23,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16742.0,802.0,3462.0,,,,0.5761952407882717,0.0,0.0,297.0,4.455535364421636,122.5236473451534,47.72955277280859,31.0655737704918,289.0,3462.0,167.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,3.6000000000000227,6.210000000000003,11.590000000000009,1.0,0.0,,,,,,47.23,,47.72955277280859,,,,0.0,0.0,0.0,0.0,0.0
smart_2,current_main_12,NODE_167173,2.0,smart,1445.385,600.0,0.0,0.1,12.0,6000.0,437.0,10.0,10.0,5.0,0.0,0.0,,,48.91,100.0,1.0,12.0,3480.0,3480.0,1.0,1.0,16742.0,777.0,3459.0,,,,0.5743246182624961,0.0,0.0,298.0,4.270984987665924,129.2506638281097,49.50124495289368,33.42622950819672,290.0,3459.0,167.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,3.5,4.940000000000021,11.400000000000016,1.0,0.0,,,,,,48.91,,49.50124495289368,,,,0.0,0.0,0.0,1.0,5.0
baseline_3,current_main_12,NODE_167173,3.0,baseline,1446.404,600.0,0.0,0.1,12.0,6000.0,436.0,10.0,10.0,5.0,0.0,0.0,,,37.68,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16585.0,935.0,3468.0,,,,0.5829381824509505,0.0,0.0,331.0,5.819323750224602,110.06923553715076,37.81336976320583,25.57377049180328,336.0,3468.0,167.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,8.200000000000017,10.809999999999995,16.190000000000005,1.0,0.0,,,,,,37.68,,37.81336976320583,,,,0.0,0.0,0.0,0.0,0.0
smart_3,current_main_12,NODE_167173,3.0,smart,1408.632,600.0,0.0,0.1,12.0,6000.0,437.0,10.0,10.0,5.0,0.0,0.0,,,32.93,100.0,1.0,12.0,3480.0,3480.0,1.0,1.0,16585.0,923.0,3466.0,,,,0.5830686909992604,0.0,0.0,332.0,6.579608864825935,97.34203941228051,33.18252048380804,21.57377049180328,355.0,3466.0,167.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,8.299999999999983,9.740000000000004,16.199999999999996,1.0,0.0,,,,,,32.93,,33.18252048380804,,,,0.0,0.0,0.0,1.0,5.0
baseline_4,current_main_12,NODE_167173,4.0,baseline,1483.252,600.0,0.0,0.1,12.0,6000.0,436.0,10.0,10.0,5.0,0.0,0.0,,,42.67,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16555.0,887.0,3466.0,,,,0.577239309174751,0.0,0.0,317.0,4.778007328085135,112.05798607883312,43.161569552037726,30.885245901639344,343.0,3466.0,167.0,1.0,10.0,4.0,2.0,4.0,6.0,60.0,150.0,0.0,0.0,2.2099999999999964,1.0,0.5,,,,,,42.67,,43.161569552037726,,,,0.5,0.5,0.0,0.0,0.0
smart_4,current_main_12,NODE_167173,4.0,smart,1455.59,600.0,0.0,0.1,12.0,6000.0,438.0,10.0,10.0,5.0,0.0,0.0,,,41.94,100.0,1.0,12.0,3480.0,3480.0,1.0,1.0,16555.0,857.0,3465.0,,,,0.5738895897681298,0.0,0.0,307.0,4.830284482517693,110.04091336553576,42.46689968542468,29.885245901639344,328.0,3465.0,167.0,1.0,10.0,4.0,2.0,4.0,6.0,60.0,150.0,0.0,0.0,2.119999999999996,1.0,0.5,,,,,,41.94,,42.46689968542468,,,,0.5,0.5,0.0,1.0,5.0
baseline_5,current_main_12,NODE_167173,5.0,baseline,1464.844,600.0,0.0,0.1,12.0,6000.0,436.0,10.0,10.0,5.0,0.0,0.0,,,48.73,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16582.0,868.0,3464.0,,,,0.5741506068647496,0.0,0.0,322.0,4.032646622274046,130.96371872972122,49.05391583869083,38.49180327868852,376.0,3464.0,167.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,3.6000000000000227,6.210000000000003,11.590000000000009,1.0,0.0,,,,,,48.73,,49.05391583869083,,,,0.0,0.0,0.0,0.0,0.0
smart_5,current_main_12,NODE_167173,5.0,smart,1435.347,600.0,0.0,0.1,12.0,6000.0,437.0,10.0,10.0,5.0,0.0,0.0,,,48.11,100.0,1.0,12.0,3480.0,3480.0,1.0,1.0,16582.0,855.0,3464.0,,,,0.5747596467568625,0.0,0.0,326.0,4.151267886416886,128.57484621035388,48.221779859484776,37.85245901639344,377.0,3464.0,167.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,3.5,4.940000000000021,11.400000000000016,1.0,0.0,,,,,,48.11,,48.221779859484776,,,,0.0,0.0,0.0,1.0,5.0
baseline_6,current_main_12,NODE_167173,6.0,baseline,1466.296,600.0,0.0,0.1,12.0,6000.0,436.0,10.0,10.0,5.0,0.0,0.0,,,30.5,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16569.0,906.0,3471.0,,,,0.5788924174533432,0.0,0.0,313.0,6.8441774776986,91.68564365464884,30.75044762757386,18.540983606557376,316.0,3471.0,167.0,1.0,10.0,4.0,2.0,4.0,6.0,60.0,150.0,0.0,0.0,2.2099999999999964,1.0,0.5,,,,,,30.5,,30.75044762757386,,,,0.5,0.5,0.0,0.0,0.0
