run_label,group,crosswalk_id,seed,scenario,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,surrounding_lane_count,vehicle_bbox_coverage,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_coverage_ratio,accident_risk_estimate,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
baseline_1,current_main_12,NODE_10377,1.0,baseline,1484.146,600.0,0.0,0.1,4.0,6000.0,718.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,34.36,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16427.0,831.0,3468.0,,,,0.5701483447165789,0.0,0.0,601.0,5.795452759716508,121.66301905669864,34.642992066490365,40.18032786885246,743.0,3468.0,167.0,1.0,15.0,15.0,0.0,0.0,15.0,100.0,57.69230769230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.36,,34.642992066490365,,,,1.0,1.0,0.0,0.0,0.0
smart_1,current_main_12,NODE_10377,1.0,smart,1437.914,600.0,0.0,0.1,4.0,6000.0,301.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,34.98,100.0,1.0,12.0,3480.0,3480.0,1.0,1.0,16427.0,845.0,3467.0,,,,0.5727585156827772,0.0,0.0,579.0,5.387792243208285,128.03716671772145,35.22036259541985,40.19672131147541,803.0,3467.0,167.0,1.0,15.0,15.0,0.0,0.0,15.0,100.0,57.69230769230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.98,,35.22036259541985,,,,1.0,1.0,0.0,1.0,5.0
baseline_2,current_main_12,NODE_10377,2.0,baseline,1466.22,600.0,0.0,0.1,4.0,6000.0,718.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,44.68,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16742.0,802.0,3462.0,,,,0.5761952407882717,0.0,0.0,482.0,4.924283678599441,129.03637221236698,45.07689165531998,48.55737704918032,607.0,3462.0,167.0,1.0,15.0,15.0,0.0,0.0,15.0,100.0,57.69230769230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44.68,,45.07689165531998,,,,1.0,1.0,0.0,0.0,0.0
smart_2,current_main_12,NODE_10377,2.0,smart,1445.385,600.0,0.0,0.1,4.0,6000.0,301.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,50.17,100.0,1.0,12.0,3480.0,3480.0,1.0,1.0,16742.0,777.0,3459.0,,,,0.5743246182624961,0.0,0.0,479.0,4.21608835078802,143.8527598063558,50.52888732888732,59.57377049180328,680.0,3459.0,167.0,1.0,15.0,15.0,0.0,0.0,15.0,100.0,57.69230769230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.17,,50.52888732888732,,,,1.0,1.0,0.0,1.0,5.0
baseline_3,current_main_12,NODE_10377,3.0,baseline,1446.404,600.0,0.0,0.1,4.0,6000.0,718.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,48.74,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16585.0,935.0,3468.0,,,,0.5829381824509505,0.0,0.0,602.0,4.552186352712832,136.73293090022284,49.6025614927905,62.57377049180328,525.0,3468.0,167.0,1.0,15.0,15.0,0.0,0.0,15.0,100.0,57.69230769230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.74,,49.6025614927905,,,,1.0,1.0,0.0,0.0,0.0
smart_3,current_main_12,NODE_10377,3.0,smart,1408.632,600.0,0.0,0.1,4.0,6000.0,301.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,48.95,100.0,1.0,12.0,3480.0,3480.0,1.0,1.0,16585.0,923.0,3466.0,,,,0.5830686909992604,0.0,0.0,601.0,4.339464569669897,141.92417814254276,49.50571242043414,65.27868852459017,608.0,3466.0,167.0,1.0,15.0,15.0,0.0,0.0,15.0,100.0,57.69230769230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.95,,49.50571242043414,,,,1.0,1.0,0.0,1.0,5.0
baseline_4,current_main_12,NODE_10377,4.0,baseline,1483.252,600.0,0.0,0.1,4.0,6000.0,723.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,37.37,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16555.0,887.0,3466.0,,,,0.577239309174751,0.0,0.0,562.0,5.039471728250484,139.35763455735642,37.789725085910646,46.22950819672131,797.0,3466.0,167.0,1.0,15.0,15.0,0.0,0.0,15.0,100.0,57.69230769230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.37,,37.789725085910646,,,,1.0,1.0,0.0,0.0,0.0
smart_4,current_main_12,NODE_10377,4.0,smart,1455.59,600.0,0.0,0.1,4.0,6000.0,301.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,47.34,100.0,1.0,12.0,3480.0,3480.0,1.0,1.0,16555.0,857.0,3465.0,,,,0.5738895897681298,0.0,0.0,538.0,3.7509165244771503,155.63610105400429,47.79609662689644,66.65573770491804,945.0,3465.0,167.0,1.0,15.0,15.0,0.0,0.0,15.0,100.0,57.69230769230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47.34,,47.79609662689644,,,,1.0,1.0,0.0,1.0,5.0
baseline_5,current_main_12,NODE_10377,5.0,baseline,1464.844,600.0,0.0,0.1,4.0,6000.0,718.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,42.55,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16582.0,868.0,3464.0,,,,0.5741506068647496,0.0,0.0,491.0,6.089549745587228,120.22667366346684,43.129775715390565,36.22950819672131,374.0,3464.0,167.0,1.0,15.0,15.0,0.0,0.0,15.0,100.0,57.69230769230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42.55,,43.129775715390565,,,,1.0,1.0,0.0,0.0,0.0
smart_5,current_main_12,NODE_10377,5.0,smart,1435.347,600.0,0.0,0.1,4.0,6000.0,301.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,53.32,100.0,1.0,12.0,3480.0,3480.0,1.0,1.0,16582.0,855.0,3464.0,,,,0.5747596467568625,0.0,0.0,497.0,4.581139483254,150.8102425259972,53.952923408845734,51.967213114754095,365.0,3464.0,167.0,1.0,15.0,15.0,0.0,0.0,15.0,100.0,57.69230769230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.32,,53.952923408845734,,,,1.0,1.0,0.0,1.0,5.0
