seed,scenario,sim_duration,scenario_name,demand_profile,batch_network_file,net_sha256,generated_vehicle_route_file,vehicle_route_sha256,pedestrian_route_file,pedestrian_route_sha256
14,baseline,600,main_realistic_stress,main_realistic_stress,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed14/demand_vehicle.rou.xml,fc14c91515603efa7217da62e6eab95be2b2662ebdd0efa4937af457f14bd6d8,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed14/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482
14,smart,600,main_realistic_stress,main_realistic_stress,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed14/demand_vehicle.rou.xml,fc14c91515603efa7217da62e6eab95be2b2662ebdd0efa4937af457f14bd6d8,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed14/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482
