crosswalk_id,source_crosswalk_id,canonical_crosswalk_id,nearest_junction_id,tls_id_used,crossing_id,crossing_edge_id,ped_link_index,ped_link_indices,ped_depart_offset_sec,ped_repeat_count,ped_repeat_spacing_sec,route_from_edge,route_to_edge,source_file,batch_network_file,final_verdict,preflight_ok,preflight_msg,step_test_ok,controlled_links_count,crossing_inventory_used
NODE_5681,NODE_5681,NODE_5681,11139418706,11139418706,:11139418706_c0,:11139418706_c0,2,[2],0.0,5,1.5,1201492607#3,1113247892#1,top7_sim_mapping_audit,result/active/nets/generated_signal_7.net.xml,TOP7_SIM_READY,True,ok,True,,False
