crosswalk_id,source_crosswalk_id,canonical_crosswalk_id,nearest_junction_id,tls_id,tls_id_used,crossing_id,crossing_edge_id,ped_link_index,ped_link_indices,ped_depart_offset_sec,route_from_edge,route_to_edge,generated_route_edges,contains_crossing_edge,ped_repeat_count,ped_repeat_spacing_sec,route_reason,incident_road_edges,nearest_road_edge_id,source_file,batch_network_file,final_verdict,step_test_ok,controlled_links_count,crossing_inventory_used,ped_depart_time
NODE_10060,NODE_10060,NODE_10060,11203052964,11203052964,11203052964,:11203052964_c0,:11203052964_c0,11,11,0.0,1209133881#0,-781985788#0,1209133881#0|:11203052964_w1|:11203052964_c0|:11203052964_w0|-781985788#0,True,5,2.0,from_nearest_road_edge_to_other_incident_edge,,,remaining_p1_signal_fix_candidate_table.csv,/Users/iseclient1/sumo-simulation/result/active/nets/p1_p4_recovery_6.net.xml,CANDIDATE_TABLE_READY_PENDING_SEED1_SMOKE,True,,False,83.5
NODE_122781,NODE_122781,NODE_122781,11203041635,11203041635,11203041635,:11203041635_c0,:11203041635_c0,4,4,0.0,345046979#5,-345046979#5,345046979#5|:11203041635_w1|:11203041635_c0|:11203041635_w0|-345046979#5,True,5,2.0,from_nearest_road_edge_to_other_incident_edge,,,remaining_p1_signal_fix_candidate_table.csv,/Users/iseclient1/sumo-simulation/result/active/nets/p1_p4_recovery_6.net.xml,CANDIDATE_TABLE_READY_PENDING_SEED1_SMOKE,True,,False,83.5
NODE_14937,NODE_14937,NODE_14937,11139418723,11139418723,11139418723,:11139418723_c0,:11139418723_c0,2,2,0.0,1201492610#1,183272312#3,1201492610#1|:11139418723_w1|:11139418723_c0|:11139418723_w0|183272312#3,True,5,2.0,from_nearest_road_edge_to_other_incident_edge,,,remaining_p1_signal_fix_candidate_table.csv,/Users/iseclient1/sumo-simulation/result/active/nets/p1_p4_recovery_6.net.xml,CANDIDATE_TABLE_READY_PENDING_SEED1_SMOKE,True,,False,83.5
NODE_5647,NODE_5647,NODE_5647,10974501473,10974501473,10974501473,:10974501473_c0,:10974501473_c0,4,4,0.0,1461316096#1,333969025#1,1461316096#1|:10974501473_w1|:10974501473_c0|:10974501473_w0|333969025#1,True,5,2.0,from_nearest_road_edge_to_other_incident_edge,,,remaining_p1_signal_fix_candidate_table.csv,/Users/iseclient1/sumo-simulation/result/active/nets/p1_p4_recovery_6.net.xml,CANDIDATE_TABLE_READY_PENDING_SEED1_SMOKE,True,,False,83.5
NODE_6342,NODE_6342,NODE_6342,11203041633,11203041633,11203041633,:11203041633_c0,:11203041633_c0,9,9,0.0,-1499619438#1,1499619438#1,-1499619438#1|:11203041633_w1|:11203041633_c0|:11203041633_w0|1499619438#1,True,5,2.0,from_nearest_road_edge_to_other_incident_edge,,,remaining_p1_signal_fix_candidate_table.csv,/Users/iseclient1/sumo-simulation/result/active/nets/p1_p4_recovery_6.net.xml,CANDIDATE_TABLE_READY_PENDING_SEED1_SMOKE,True,,False,83.5
NODE_5938,NODE_5938,NODE_5938,5851251266,5851251266,5851251266,:5851251266_c0,:5851251266_c0,16,16,0.0,1084408283#1,1084408283#2,1084408283#1|:5851251266_w0|:5851251266_c0|:5851251266_w1|1084408283#2,True,5,2.0,from_nearest_road_edge_to_other_incident_edge,,,manual_edge_pair_selection.csv,/Users/iseclient1/sumo-simulation/result/active/nets/p1_p4_recovery_6.net.xml,APPROVED,PENDING,1,False,88.5
