run_name,crosswalk_id,scenario,seed,output_dir,run_start_time,run_end_time,elapsed_sec,completed,sim_duration,warmup,step_length,tls_id_used,ped_link_index,crossing_edge_id,route_from_edge,route_to_edge,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,ped_repeat_count_match,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,generated_vehicle_route_file,vehicle_route_sha256,pedestrian_route_file,pedestrian_route_sha256,net_sha256,surrounding_lane_count,vehicle_bbox_coverage,batch_network_file,route_reason,pet_source,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_available,pet_coverage_ratio,pet_unavailable_reason,accident_risk_estimate,scenario_name,demand_profile,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
phase6_smoke_baseline_seed3,LINK_249048,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03,2026-05-19T19:47:45+00:00,2026-05-19T20:10:46+00:00,1381.429,True,600,0,0.1,5161705573,2,:5161705573_c0,585341916#4,218926711#4,6000,346,10,10,5,False,0,0,0.0,0.0,41.02,100.0,0,9,3480,3480,1.0,1.0,16585,952,3465,,,,0.5865924218036281,0,0,631,7.837663986805065,148.70561866278925,41.424165410295075,37.14754098360656,379,3465,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,173,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,10,10,0,0,10,100.0,111.11111111111111,0.0,0.0,0.0,True,1.0,,1.0,main_realistic_stress,main_realistic_stress,0.0,0.0,0.0,0.0,0.0,41.02,,41.424165410295075,,,,1.0,1.0,0.0,0,0.0
phase6_smoke_baseline_seed3,NODE_5837,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03,2026-05-19T19:47:45+00:00,2026-05-19T20:10:46+00:00,1381.429,True,600,0,0.1,5161705573,2,:5161705573_c0,585341916#4,218926711#4,6000,346,10,10,5,False,0,0,,,41.02,100.0,0,9,3480,3480,1.0,1.0,16585,952,3465,,,,0.5865924218036281,0,0,631,7.837663986805065,148.70561866278925,41.424165410295075,37.14754098360656,379,3465,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,173,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,10,10,0,0,10,100.0,111.11111111111111,0.0,0.0,0.0,True,1.0,,1.0,main_realistic_stress,main_realistic_stress,,,,,,41.02,,41.424165410295075,,,,1.0,1.0,0.0,0,0.0
phase6_smoke_baseline_seed3,LINK_10218,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03,2026-05-19T19:47:45+00:00,2026-05-19T20:10:46+00:00,1381.429,True,600,0,0.1,11139418715,2,:11139418715_c0,1201492608#1,183272312#1,6000,188,15,15,5,False,0,0,0.0,0.0,49.38,100.0,0,9,3480,3480,1.0,1.0,16585,952,3465,,,,0.5865924218036281,0,0,604,4.63511822217539,139.991359485604,49.90223400835743,66.42622950819673,595,3465,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,173,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,15,15,0,0,15,100.0,55.55555555555556,0.0,0.0,0.0,True,1.0,,1.0,main_realistic_stress,main_realistic_stress,0.0,0.0,0.0,0.0,0.0,49.38,,49.90223400835743,,,,1.0,1.0,0.0,0,0.0
phase6_smoke_baseline_seed3,LINK_140740,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03,2026-05-19T19:47:45+00:00,2026-05-19T20:10:46+00:00,1381.429,True,600,0,0.1,11139418715,2,:11139418715_c0,1201492608#1,183272312#1,6000,188,15,15,5,False,0,0,,,49.38,100.0,0,9,3480,3480,1.0,1.0,16585,952,3465,,,,0.5865924218036281,0,0,604,4.63511822217539,139.991359485604,49.90223400835743,66.42622950819673,595,3465,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,173,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,15,15,0,0,15,100.0,55.55555555555556,0.0,0.0,0.0,True,1.0,,1.0,main_realistic_stress,main_realistic_stress,,,,,,49.38,,49.90223400835743,,,,1.0,1.0,0.0,0,0.0
phase6_smoke_baseline_seed3,NODE_9634,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03,2026-05-19T19:47:45+00:00,2026-05-19T20:10:46+00:00,1381.429,True,600,0,0.1,10974501473,4,:10974501473_c0,1461316096#1,333969025#1,6000,299,5,5,5,True,0,0,0.0,0.0,32.81,100.0,0,9,3480,3480,1.0,1.0,16585,952,3465,,,,0.5865924218036281,0,0,368,7.37407323452249,95.77360059368839,33.19627216793341,21.672131147540984,313,3465,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,173,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,5,5,0,0,5,100.0,35.714285714285715,0.0,0.0,0.0,True,1.0,,1.0,main_realistic_stress,main_realistic_stress,0.0,0.0,0.0,0.0,0.0,32.81,,33.19627216793341,,,,1.0,1.0,0.0,0,0.0
phase6_smoke_baseline_seed3,LINK_194891,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03,2026-05-19T19:47:45+00:00,2026-05-19T20:10:46+00:00,1381.429,True,600,0,0.1,11203052965,11,:11203052965_c0,781985788#1,-781985788#1,6000,1271,5,5,5,True,0,0,0.0,0.0,31.28,100.0,0,9,3480,3480,1.0,1.0,16585,952,3465,,,,0.5865924218036281,0,0,439,6.503485004474276,142.3745320981176,31.676719712525667,26.459016393442624,420,3465,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,173,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,5,5,0,0,5,100.0,22.727272727272727,0.0,0.0,0.0,True,1.0,,1.0,main_realistic_stress,main_realistic_stress,0.0,0.0,0.0,0.0,0.0,31.28,,31.676719712525667,,,,1.0,1.0,0.0,0,0.0
phase6_smoke_baseline_seed3,NODE_10378,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03,2026-05-19T19:47:45+00:00,2026-05-19T20:10:46+00:00,1381.429,True,600,0,0.1,11139418715,2,:11139418715_c0,1201492608#1,183272312#1,6000,188,15,15,5,False,0,0,,,49.38,100.0,0,9,3480,3480,1.0,1.0,16585,952,3465,,,,0.5865924218036281,0,0,604,4.63511822217539,139.991359485604,49.90223400835743,66.42622950819673,595,3465,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,173,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,15,15,0,0,15,100.0,55.55555555555556,0.0,0.0,0.0,True,1.0,,1.0,main_realistic_stress,main_realistic_stress,,,,,,49.38,,49.90223400835743,,,,1.0,1.0,0.0,0,0.0
phase6_smoke_baseline_seed3,NODE_5681,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03,2026-05-19T19:47:45+00:00,2026-05-19T20:10:46+00:00,1381.429,True,600,0,0.1,11139418723,2,:11139418723_c0,1201492610#1,183272312#3,6000,1072,5,5,5,True,0,0,0.0,0.0,49.19,100.0,0,9,3480,3480,1.0,1.0,16585,952,3465,,,,0.5865924218036281,0,0,607,4.7357610092094715,139.78732338664858,49.673210014351774,66.63934426229508,601,3465,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,173,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,5,5,0,0,5,100.0,26.31578947368421,0.0,0.0,0.0,True,1.0,,1.0,main_realistic_stress,main_realistic_stress,0.0,0.0,0.0,0.0,0.0,49.19,,49.673210014351774,,,,1.0,1.0,0.0,0,0.0
phase6_smoke_baseline_seed3,NODE_10262,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03,2026-05-19T19:47:45+00:00,2026-05-19T20:10:46+00:00,1381.429,True,600,0,0.1,11203041635,4,:11203041635_c0,345046979#5,-345046979#5,6000,1430,5,5,5,True,0,0,0.0,0.0,29.84,100.0,0,9,3480,3480,1.0,1.0,16585,952,3465,,,,0.5865924218036281,0,0,580,6.449990180141571,134.35814307684657,30.2764705882353,28.83606557377049,476,3465,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,173,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,5,5,0,0,5,100.0,38.46153846153846,0.0,0.0,0.0,True,1.0,,1.0,main_realistic_stress,main_realistic_stress,0.0,0.0,0.0,0.0,0.0,29.84,,30.2764705882353,,,,1.0,1.0,0.0,0,0.0
phase6_smoke_smart_seed3,LINK_249048,smart,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03,2026-05-19T20:10:47+00:00,2026-05-19T20:33:30+00:00,1363.416,True,600,0,0.1,5161705573,2,:5161705573_c0,585341916#4,218926711#4,6000,347,10,10,5,False,0,0,0.0,0.0,39.19,100.0,1,9,3480,3480,1.0,1.0,16585,929,3465,,,,0.5830251881498238,0,0,606,7.79357422347515,144.23875283820118,39.68632034632034,37.31147540983606,438,3465,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/signal_fix_9/baseline/seed03/demand_pedestrian.rou.xml,aa31a745c4ad874a760b3e4ca0f4e241fde51446b883af9945492e47bdba3482,538eeae555f9ff4fa718bda1b78d481d80a7d93e72742324c7998130c7d3a8c5,173,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/signal_fix_9.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,10,10,0,0,10,100.0,111.11111111111111,0.0,0.0,0.0,True,1.0,,1.0,main_realistic_stress,main_realistic_stress,0.0,0.0,0.0,0.0,0.0,39.19,,39.68632034632034,,,,1.0,1.0,0.0,1,5.0
