run_label,group,crosswalk_id,seed,scenario,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,surrounding_lane_count,vehicle_bbox_coverage,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_coverage_ratio,accident_risk_estimate,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
baseline_1,p1_p4_recovery_6,NODE_5938,1.0,baseline,1420.494,600.0,0.0,0.1,16.0,6000.0,1105.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,20.21,96.4,0.0,6.0,3480.0,3480.0,1.0,1.0,16427.0,850.0,3466.0,,,,0.5719754643929177,0.0,0.0,301.0,10.383542381595513,93.00792801196371,20.7913190529876,8.311475409836065,170.0,3466.0,125.0,1.0,9.0,9.0,0.0,0.0,9.0,180.0,112.5,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,20.21,,20.7913190529876,,,,1.8,1.8,0.0,0.0,0.0
smart_1,p1_p4_recovery_6,NODE_5938,1.0,smart,1387.189,600.0,0.0,0.1,16.0,6000.0,1107.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,20.06,96.3,1.0,6.0,3480.0,3480.0,1.0,1.0,16427.0,866.0,3466.0,,,,0.5734545612737635,0.0,0.0,291.0,10.567839438779192,93.87147991193248,20.671556886227545,7.819672131147541,159.0,3466.0,125.0,1.0,9.0,9.0,0.0,0.0,9.0,180.0,112.5,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,20.06,,20.671556886227545,,,,1.8,1.8,0.0,1.0,5.0
baseline_2,p1_p4_recovery_6,NODE_5938,2.0,baseline,1437.237,600.0,0.0,0.1,16.0,6000.0,1105.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,15.95,88.3,0.0,6.0,3480.0,3480.0,1.0,1.0,16742.0,806.0,3463.0,,,,0.5787619089050333,0.0,0.0,277.0,11.56539639150156,80.07826648387173,16.357731958762887,6.377049180327869,137.0,3463.0,125.0,1.0,9.0,9.0,0.0,0.0,9.0,180.0,112.5,0.0,0.0,0.0555555555555539,1.8,1.8,0.0,0.0,0.0,0.0,0.0,15.95,,16.357731958762887,,,,1.8,1.8,0.0,0.0,0.0
smart_2,p1_p4_recovery_6,NODE_5938,2.0,smart,1430.349,600.0,0.0,0.1,16.0,6000.0,1107.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,16.58,88.3,1.0,6.0,3480.0,3480.0,1.0,1.0,16742.0,791.0,3460.0,,,,0.576021229390525,0.0,0.0,277.0,11.440343823342603,81.10368706423208,17.067475409836064,6.311475409836065,130.0,3460.0,125.0,1.0,9.0,9.0,0.0,0.0,9.0,180.0,112.5,0.0,0.0,0.1444444444444441,1.8,1.8,0.0,0.0,0.0,0.0,0.0,16.58,,17.067475409836064,,,,1.8,1.8,0.0,1.0,5.0
baseline_3,p1_p4_recovery_6,NODE_5938,3.0,baseline,1363.091,600.0,0.0,0.1,16.0,6000.0,1105.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,17.24,92.6,0.0,6.0,3480.0,3480.0,1.0,1.0,16585.0,906.0,3468.0,,,,0.5817201026667247,0.0,0.0,295.0,11.491180549295477,83.32652016819459,17.78241401687216,6.0,133.0,3468.0,125.0,1.0,9.0,9.0,0.0,0.0,9.0,180.0,112.5,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,17.24,,17.78241401687216,,,,1.8,1.8,0.0,0.0,0.0
smart_3,p1_p4_recovery_6,NODE_5938,3.0,smart,1331.712,600.0,0.0,0.1,16.0,6000.0,1107.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,17.69,96.5,1.0,6.0,3480.0,3480.0,1.0,1.0,16585.0,920.0,3467.0,,,,0.5831121938486971,0.0,0.0,293.0,11.52275448053398,83.23902678320617,18.70434219053791,6.147540983606557,138.0,3467.0,125.0,1.0,9.0,9.0,0.0,0.0,9.0,180.0,112.5,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,17.69,,18.70434219053791,,,,1.8,1.8,0.0,1.0,5.0
baseline_4,p1_p4_recovery_6,NODE_5938,4.0,baseline,1395.202,600.0,0.0,0.1,16.0,6000.0,1105.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,18.95,93.5,0.0,6.0,3480.0,3480.0,1.0,1.0,16555.0,851.0,3470.0,,,,0.5754556923478488,0.0,0.0,280.0,10.977721684346225,104.30675699344152,19.613953488372093,6.852459016393443,134.0,3470.0,125.0,1.0,9.0,5.0,0.0,4.0,5.0,100.0,62.5,0.0,0.0,14.366666666666667,1.8,1.0,0.0,0.0,0.0,0.0,0.0,18.95,,19.613953488372093,,,,1.0,1.0,0.0,0.0,0.0
smart_4,p1_p4_recovery_6,NODE_5938,4.0,smart,1413.728,600.0,0.0,0.1,16.0,6000.0,1107.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,18.41,93.5,1.0,6.0,3480.0,3480.0,1.0,1.0,16555.0,888.0,3469.0,,,,0.5767172749815113,0.0,0.0,279.0,10.95330296473514,104.17503263562028,18.97229152987525,6.721311475409836,140.0,3469.0,125.0,1.0,9.0,5.0,0.0,4.0,5.0,100.0,62.5,0.0,0.0,14.522222222222227,1.8,1.0,0.0,0.0,0.0,0.0,0.0,18.41,,18.97229152987525,,,,1.0,1.0,0.0,1.0,5.0
baseline_5,p1_p4_recovery_6,NODE_5938,5.0,baseline,1382.415,600.0,0.0,0.1,16.0,6000.0,1105.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,22.53,100.0,0.0,6.0,3480.0,3480.0,1.0,1.0,16582.0,890.0,3464.0,,,,0.5788924174533432,0.0,0.0,275.0,9.96756108016648,94.95879507861466,23.24252307692307,8.491803278688524,159.0,3464.0,125.0,1.0,9.0,5.0,0.0,4.0,5.0,100.0,62.5,0.0,0.0,4.9777777777777725,1.8,1.0,0.0,0.0,0.0,0.0,0.0,22.53,,23.24252307692307,,,,1.0,1.0,0.0,0.0,0.0
smart_5,p1_p4_recovery_6,NODE_5938,5.0,smart,1402.311,600.0,0.0,0.1,16.0,6000.0,1107.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,23.99,100.0,1.0,6.0,3480.0,3480.0,1.0,1.0,16582.0,901.0,3464.0,,,,0.5793709487971462,0.0,0.0,258.0,9.662326147958296,93.07420342238356,24.92129688493325,8.704918032786885,155.0,3464.0,125.0,1.0,9.0,5.0,0.0,4.0,5.0,100.0,62.5,0.0,0.0,4.9777777777777725,1.8,1.0,0.0,0.0,0.0,0.0,0.0,23.99,,24.92129688493325,,,,1.0,1.0,0.0,1.0,5.0
baseline_6,p1_p4_recovery_6,NODE_5938,6.0,baseline,1393.855,600.0,0.0,0.1,16.0,6000.0,1123.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,14.37,86.5,0.0,6.0,3480.0,3480.0,1.0,1.0,16569.0,867.0,3469.0,,,,0.5744116239613695,0.0,0.0,275.0,12.735723487532368,83.4873045133857,14.80614285714286,4.163934426229508,107.0,3469.0,125.0,1.0,9.0,9.0,0.0,0.0,9.0,180.0,112.5,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,14.37,,14.80614285714286,,,,1.8,1.8,0.0,0.0,0.0
smart_6,p1_p4_recovery_6,NODE_5938,6.0,smart,1423.379,600.0,0.0,0.1,16.0,6000.0,1130.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,14.06,86.6,1.0,6.0,3480.0,3480.0,1.0,1.0,16569.0,881.0,3469.0,,,,0.576151737938835,0.0,0.0,277.0,12.683068913080376,84.27536384726696,14.138822704975473,4.19672131147541,112.0,3469.0,125.0,1.0,9.0,9.0,0.0,0.0,9.0,180.0,112.5,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,14.06,,14.138822704975473,,,,1.8,1.8,0.0,1.0,5.0
baseline_7,p1_p4_recovery_6,NODE_5938,7.0,baseline,1421.817,600.0,0.0,0.1,16.0,6000.0,1105.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,18.85,89.6,0.0,6.0,3480.0,3480.0,1.0,1.0,16562.0,856.0,3462.0,,,,0.5719754643929177,0.0,0.0,259.0,11.20216581770426,89.87726955791166,18.984130019120457,6.672131147540983,148.0,3462.0,125.0,1.0,9.0,9.0,0.0,0.0,9.0,180.0,112.5,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,18.85,,18.984130019120457,,,,1.8,1.8,0.0,0.0,0.0
