sim_time,crosswalk_id,tls_id,ped_link_index,current_phase_index,current_tls_state,ped_link_state,is_ped_green,is_pedestrian_only_phase,ped_near,detected_person_ids,remaining_phase_time,next_switch_time,extension_allowed,extension_decision,extension_skip_reason
0.7,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,29.3,30.0,False,False,ped_link_not_green
0.8,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,35.2,36.0,False,False,not_pedestrian_only_phase
0.8,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,78.2,79.0,False,False,ped_link_not_green
0.8,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,35.2,36.0,False,False,not_pedestrian_only_phase
0.8,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,63.2,64.0,False,False,ped_link_not_green
0.8,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,13.2,14.0,False,False,ped_link_not_green
0.8,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,31.2,32.0,False,False,not_pedestrian_only_phase
0.8,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,29.2,30.0,False,False,ped_link_not_green
0.9,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,35.1,36.0,False,False,not_pedestrian_only_phase
0.9,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,78.1,79.0,False,False,ped_link_not_green
0.9,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,35.1,36.0,False,False,not_pedestrian_only_phase
0.9,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,63.1,64.0,False,False,ped_link_not_green
0.9,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,13.1,14.0,False,False,ped_link_not_green
0.9,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,31.1,32.0,False,False,not_pedestrian_only_phase
0.9,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,29.1,30.0,False,False,ped_link_not_green
1.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,35.0,36.0,False,False,not_pedestrian_only_phase
1.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,78.0,79.0,False,False,ped_link_not_green
1.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,35.0,36.0,False,False,not_pedestrian_only_phase
1.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,63.0,64.0,False,False,ped_link_not_green
1.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,13.0,14.0,False,False,ped_link_not_green
1.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,31.0,32.0,False,False,not_pedestrian_only_phase
1.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,29.0,30.0,False,False,ped_link_not_green
