crosswalk_id,seed,experiment_mode,scenario_name,demand_profile,sim_duration_sec,warmup_sec,candidate_csv,net_file,output_dir,manifest_row_role,manifest_crosswalk_id,include_vehicles,metric_sample_interval_s,vehicle_sample_interval_s,traci_step_length,traffic_measure_radius_m,extension_increment,max_extensions,ped_repeat_count,ped_repeat_spacing_sec,phase_aligned_ped_depart,veh_per_hour,veh_source,vehicle_flow_scale,total_vehicle_flow_vph,total_vehicle_count_600s,expected_vehicle_count_for_duration,vehicle_demand_expected,vehicle_type,passenger_ratio,allocation_basis,vehicle_type_split,road_group,road_name,road_group_type,edge_group_mapping_status,network_edge_group,road_allocated_count_600s,road_allocated_flow_vph,pedestrian_scale,pedestrian_count_600s,generated_pedestrian_count,normal_pedestrian_count,elderly_pedestrian_count,slow_elderly_pedestrian_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,route_bbox_area_ratio,major_road_flow_coverage,generated_vehicle_route_file,generated_vehicle_trip_file,vehicle_net_file,route_file_sha256,trip_file_sha256,ped_file_sha256,net_file_sha256,demand_reused,demand_reused_from,demand_reuse_reason,unique_depart_edges,unique_arrival_edges,unique_route_edges,network_edge_coverage_ratio,network_vehicle_edge_coverage_ratio,pedestrian_scale_source,ped_lambda,elderly_ratio,elderly_ratio_source,slow_elderly_share_within_elderly,ped_count,pedestrian_arrival_rate_multiplier,vehicle_volume_multiplier,walking_speed_profile,normal_ped_speed_mps,elderly_ped_speed_mps,slow_elderly_ped_speed_mps,generated_pedestrian_route_file,generated_pedestrian_alias_file,generated_vehicle_trip_count,generated_vehicle_route_count,generated_pedestrian_route_count,generated_pedestrian_walk_count
BASELINE_GENERATED_SIGNAL_7,3,sampled,main_realistic_stress,main_realistic_stress,600,0,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10/manifests/generated_signal_7_candidates.csv,/Users/iseclient1/sumo-simulation/result/active/nets/generated_signal_7.net.xml,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/generated_signal_7/baseline/seed03,baseline_placeholder,BASELINE_GENERATED_SIGNAL_7,True,10.0,10.0,0.1,500.0,5.0,1,5,2.0,True,20877.0,policy_fixed_full_network_background,1.0,20877.0,3480,3480,3480,passenger,1.0,sampled10_route_file_count,passenger:1.0|taxi:0.0|bus:0.0|truck:0.0,all_network,all_network,full_network,full_network_fallback,full_network,3480,20877.0,1.0,35,35,0,0,0,3480,3480,3480,1.0,1.0,16583,0.6310811368813805,1.0,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/generated_signal_7/baseline/seed03/demand_vehicle.rou.xml,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/generated_signal_7/baseline/seed03/demand_vehicle.trips.xml,/Users/iseclient1/sumo-simulation/result/active/nets/generated_signal_7.net.xml,784d882a779bc2b9497133cf21d3f9e1ebe9dfb5ec01a7ded0eccf3a56ddb1c3,26beda255b606fe68a501bb2bf7fff78255c9f9fc446ebabc06a3e3ef3504ab1,ec732011926237ebe2d06fc3f94bb9bee3405ab972c2507ce3b4c78dfff7e81f,c2daae2125b2a6efd63bf4e51545303c86d44988a3a6b0287ae45253256f96f1,False,,generated_sampled10_route_file,3236,3206,16583,0.7214077522,0.7214077522,sampled10_actual_ped_count,210.0,,,0.2,35,1.0,1.0,base,1.0,0.85,0.73,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/generated_signal_7/baseline/seed03/demand_pedestrian.rou.xml,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/generated_signal_7/baseline/seed03/peds_seed3.rou.xml,3480,3480,35,35
